회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율.1,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
국일제지(주),78130,19-Dec,0.287394649,10.34,115.2,3.32,92.95,-21.06,-444.94,8.46,-45.71,-87.11,0.58,0.86,-30.54,1.68,4.06,6.63,2.04,12.14,1.68,1.2,,68.02,35.02,5.47,185.27,33.44,-2.15,-2.09,-4.18,35.05,95.41,21.09,40.96,185.45,99.78,171.78,64.95,35.05,48.51,0,-19.26,292563.29,232459.06,633882.42,0,-43.99,-0.2,-0.55,-0.3,48.87,0.04,0,32226,  기타 종이 및 판지 제품 제조업
국제약품(주),2720,11-Mar,11111111.11,13.86,-23.27,75.96,-4.28,67.91,,44.31,3.24,5.76,6.66,7.21,2.99,1.81,2.97,2.35,2.75,15.07,1.81,2.01,,168.34,123.92,2.91,93.46,30.06,-2.5,-1.31,-4.02,51.69,58.16,46.59,63.29,734.28,75.75,72.74,48.31,51.69,26.39,65,25.69,95291.94,55731.97,306017.92,0,94.97,0.3,1.62,0.32,-3.71,0.36,0,0,  의약품 제조업
국제약품(주),2720,12-Dec,-8.896696439,-19.58,-10.13,-26.25,-24.19,-25.07,-542.62,35.03,-14.94,-29.27,-11.47,-11.6,-14.77,1.96,3.93,2.58,3,12.59,1.96,1.97,1.61,123.35,89.9,16.44,107.62,30.26,15.92,7.48,27.27,48.16,62.83,42.3,58.04,299.23,97.84,97.7,51.84,48.16,27.12,143.26,10.99,88882.02,59960.61,258838.74,0,37.96,0.13,0.56,0.12,0,0.84,0,1027499,  의약품 제조업
국제약품(주),2720,13-Dec,0.748743819,2.18,-6.71,5.41,20.23,5.38,,39.66,1.39,3.75,0.9,0.87,1.44,2.12,3.65,3.06,3.12,9.95,2.12,2.03,1.76,226.18,156.21,2.89,101.33,29.64,-2.55,-1.25,-4.33,49.67,59.67,41.35,59.88,336.96,30.32,53.3,50.33,49.67,30.94,55.45,33.4,83607.8,62950.2,264483.92,0,86.56,0.27,1.15,0.27,0,0.7,0,816580,  의약품 제조업
국제약품(주),2720,14-Dec,-1.032225632,0.07,-3.36,2.28,15.56,-12.82,-513.73,38.53,-5.65,-12.71,-1.21,-1.16,-5.89,2.24,3.21,2.86,3.34,9.37,2.24,1.95,1.72,129.43,84.19,1.09,131.07,30.1,-3.49,-1.9,-6.58,43.28,69.55,39.81,61.2,301.75,80.21,109.26,56.72,43.28,34.96,153.71,13.92,81393.56,64319.78,265255.78,0,76.98,0.24,0.97,0.23,-0.23,1.31,0,1533933,  의약품 제조업
국제약품(주),2720,15-Dec,1.534368927,16.28,71.79,-7.45,-19.77,34.62,,44.86,-5,-9.98,1.65,1.78,-4.63,1.97,2.86,2.82,2.4,10.09,1.97,1.74,1.7,207.75,144.8,1.52,99.6,29.54,-3.77,-2.19,-6.37,50.1,58.96,33.95,48.71,411.47,33.1,46.8,49.9,50.1,30.3,58.42,25.26,149515.65,68921.98,330057.43,0,53.7,0.24,1.16,0.28,-6.55,0.95,0,1066167,  의약품 제조업
국제약품(주),2720,16-Dec,3.338264,-5.26,-2.93,-9.19,-11.4,-1.37,,44.56,0.66,1.14,2.98,3.29,0.6,1.78,3.52,3.17,1.98,11.7,1.78,1.85,1.9,121.04,85.26,12.8,91.73,25.56,8.89,4.56,16.65,52.16,49.01,32.88,46.69,304.43,93.96,73.95,47.84,52.16,29.56,170.06,8.12,145501.66,65568.97,318072.27,0,60.67,0.28,1.35,0.3,-1.69,1.16,744000,1330696,  의약품 제조업
국제약품(주),2720,17-Dec,2.886522643,1.69,0.86,-1.49,-3.95,0.38,30,41.74,0.84,1.62,1.96,2.08,0.8,1.82,4.1,3.36,2.04,10.92,1.82,1.96,2.06,117.71,83.78,5,94.23,26.21,13.22,6.85,24.47,51.49,50.9,32.19,45.23,301.6,88.41,74.62,48.51,51.49,28.83,191.54,6.81,141812.97,66327.57,325052.71,0,61.58,0.27,1.32,0.29,-0.49,2.69,1170000,3291103,  의약품 제조업
국제약품(주),2720,18-Dec,3.649971129,-4.11,1.04,-8.36,-17.35,1.36,110.16,45.33,2.03,3.21,2.55,3.05,1.69,1.58,3.76,3.34,1.77,10.98,1.58,1.77,1.89,113.19,83.77,7.59,83.75,22.97,12.2,6.52,24.2,54.42,42.21,31.98,43.22,299.45,0,70.16,45.58,54.42,26,223.03,5.04,152148.95,78305.58,314017.15,0,56.2,0.27,1.09,0.32,-0.74,3.38,374000,3591544,  의약품 제조업
국제약품(주),2720,19-Dec,6.455203844,6.62,5.03,12.05,17,-11.27,-318.14,47.68,-4.29,-7.35,4.27,5.01,-3.65,1.71,3.78,4.38,1.77,13.27,1.71,1.69,1.92,103.18,75.17,12.57,120.81,26.45,11.44,7.58,23.67,45.29,58.4,33.09,45.42,240.1,93.66,97.21,54.71,45.29,27.15,880.73,1.4,144802.47,77992.93,322766.46,0,58.29,0.26,1.08,0.32,3.73,2.4,0,2604009,  의약품 제조업
글로본(주),19660,11-Mar,11111111.11,-100,-100,-100,,-100,91.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  상품 종합 도매업
글로본(주),19660,12-Mar,11111111.11,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  상품 종합 도매업
글로본(주),19660,13-Mar,11111111.11,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  상품 종합 도매업
글로본(주),19660,14-Mar,11111111.11,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  상품 종합 도매업
글로본(주),19660,15-Mar,11111111.11,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  상품 종합 도매업
글로본(주),19660,16-Mar,11111111.11,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  상품 종합 도매업
글로본(주),19660,17-Dec,-901.5752886,,,,,,0,42.41,-121.32,-36.02,-23.95,-96.68,-30.06,,,,,,,,,477.92,422.83,114.5,19.82,10.71,-139.21,-92.96,-214.96,83.46,12.84,23.07,26.08,857.25,0,6.54,16.54,83.46,11.53,14.58,20.62,106633.33,0,2391441,0,-430.83,-0.19,,-0.78,0,0,,0,  상품 종합 도매업
글로본(주),19660,18-Dec,0.934573869,65.71,-38.18,242.3,-10.88,16.95,0,26.4,5.8,6.66,4.17,5.34,4.54,1.15,26.9,5.31,28.8,25.81,1.15,2.45,,133.78,129.76,92.27,69.79,33.28,-16.65,-10.91,-20.56,58.9,56.51,52.25,53.86,356.36,0,68.36,41.1,58.9,3,11.89,13.6,65924.67,0,3962965.5,0,548.98,0.09,,0.15,0,0,,0,  상품 종합 도매업
글로본(주),19660,19-Dec,-2.16676542,-30.13,367.3,-50.31,-52.75,-25.86,0,25.7,-90.49,-38.25,-11.55,-45.27,-23.09,0.42,13.53,1.81,4.59,9.9,0.42,0.64,,112.49,109.28,88.69,60.01,34.29,-1.56,-1.89,-1.71,62.5,54.87,37.21,38.3,1959.13,89.93,54.49,37.5,62.5,2.85,25.71,4.25,264054.29,0,2373523.71,0,-117.12,-0.13,,-0.42,16.67,0,,0,  상품 종합 도매업
금호건설(주),2990,11-Dec,0.478330345,2594.77,473.31,2719.85,-54.58,10.07,-1228.13,9.34,-2.85,-23.74,2.36,6.78,-0.99,7.84,288.72,40.39,10.56,2.54,7.84,0.36,0.53,149.53,149.28,4.29,2938.39,50.54,0.78,1.59,1.49,3.29,1535.56,76.13,76.25,6.04,20.09,1549.38,96.71,3.29,0.16,0.49,25.25,61092.8,0,2457403.94,0,139.51,0.03,,0.07,-60.45,0,0,0,  건물 건설업
금호건설(주),2990,12-Dec,-1.59566178,-47.51,-79.1,-62.07,143.72,-88.01,,7.07,-48.53,-1073.22,-5.87,-10.99,-25.94,22.11,179.34,44.19,27.11,2.57,22.11,0.55,0.77,78.45,77.63,5.36,13206.81,34.2,4.53,5.79,13.14,0.75,4551.4,54.52,55.09,5.05,32.22,9345.58,99.25,0.75,1.04,0,-15.14,14139.05,0,1428111.78,0,-3594.83,-0.36,,-0.46,-9.68,0,0,0,  건물 건설업
금호건설(주),2990,13-Dec,1.094417791,-8.58,-3.32,-10.28,-74.34,954.82,,7.4,3.67,62.77,3.18,4.1,2.85,17.11,191.81,46.01,76.25,2.95,17.11,0.81,1.42,71.28,71.07,21.11,1053.24,26.63,3.39,3.81,11.62,8.67,307.08,53.91,54.07,5.97,65.75,874.88,91.33,8.67,0.3,0,-21.79,15360.83,0,1467091.32,0.01,27.66,0,,0,-11.01,0,0,0,  건물 건설업
금호건설(주),2990,14-Dec,1.217838997,-14.83,-51.18,-16.32,70.4,96.45,101.05,6.44,6.94,46.6,2.43,2.61,6.47,6.71,372.76,37.58,110.71,3.82,6.71,1.08,1.74,103.35,102.73,22.43,399.95,28.96,-2.71,-2.14,-7.48,20,144.77,52.81,53.13,9.09,30.06,257,80,20,0.6,18.6,1.72,8039.33,0,1339597.55,0,2209.26,0.13,,0.13,-6.73,0,0,0,  건물 건설업
금호건설(주),2990,15-Dec,1.30312081,-12.92,-0.04,-15.61,1061.76,-3.57,-105.77,5.65,-0.4,-2.07,1.48,1.36,-0.43,5.18,47.51,28.85,169.61,5.04,5.18,1.38,2.08,87.19,79.95,15.24,351.47,25.53,-8.36,-5.57,-25.5,22.15,115.27,47.21,51.48,12.06,56.68,266.58,77.85,22.15,8.3,0,-7.56,8387.25,0,1217501.7,0,-17.68,0,,0,-4.19,0,0,0,  건물 건설업
금호건설(주),2990,16-Dec,2.769153751,-2.7,4.6,9.4,-38.4,7.27,,7.68,2.66,11.98,3.23,3.09,2.79,4.5,27.62,20.79,146.63,4.14,4.5,1.37,1.92,105.79,100.85,10.23,309.5,21.1,1.94,1.38,6.93,24.42,86.39,55.18,57.89,11.06,34.23,224.07,75.58,24.42,4.67,85.38,3.17,8839,0,1193448.3,0,964.72,0.07,,0.07,-0.74,0,0,0,  건물 건설업
금호건설(주),2990,17-Dec,2.446014247,0.81,-2.82,-11.31,-11.93,26.16,164.39,8.4,7.34,27.07,2.43,2.39,7.45,3.69,36.66,16.71,139.46,3.75,3.69,1.4,1.86,97.23,92.72,8.04,227.2,16.9,5.32,3.66,21.87,30.56,55.3,48.57,50.93,11.14,40.13,171.38,69.44,30.56,4.64,0,-1.45,5968.44,0,835963.25,0,1196.16,0.09,,0.08,43.91,0,0,0,  건물 건설업
금호건설(주),2990,18-Dec,4.230689921,-7.99,4.67,-5.43,91.84,-9.27,-100.49,7.23,-0.03,-0.13,3.43,3.07,-0.04,3.68,28.81,31.49,146.65,4.28,3.68,1.6,2.16,96.74,87.63,6.52,231.8,16.27,7.97,4.78,34.21,30.14,53.98,47.42,52.35,0.64,51.89,179.55,69.86,30.14,9.42,0,-1.76,8890.92,0,1094638.82,0,245,0.02,,0.02,-29.73,0,0,0,  건물 건설업
금호건설(주),2990,19-Dec,5.523912675,13.13,311.29,63.89,102.89,5.67,-31.6,7.25,0.73,3.2,4.4,3.47,0.93,4.36,16.79,1575.04,65.09,5.62,4.36,1.79,1.96,132.92,117.42,10.19,255.23,16.95,6.14,3.69,26.02,28.15,60.23,67,75.84,0,60.84,202.68,71.85,28.15,11.66,47.07,18.78,34980.26,0,1184615.23,0,52.16,0.02,,0.01,4.54,0,0,0,  건물 건설업
금호전기(주),1210,11-Dec,1.318500285,-87.89,-89.06,-81.53,-78.14,-89.73,-99.9,20.01,0.1,3.18,2,3.41,0.06,1.15,2.9,4.21,1.29,11.36,1.15,1.19,1.35,161.08,90.16,28.52,103.37,39.59,-3.51,-3.11,-4.51,49.17,80.52,23.75,42.42,306.29,44.85,53.56,50.83,49.17,44.03,116.1,16.09,427912.4,411055.48,1207349.3,0,44.84,0.16,0.47,0.28,4.12,0.34,2597411,857628,  전구 및 조명장치 제조업
금호전기(주),1210,12-Dec,-1.186817636,-7.29,-15.36,-1.8,0.99,-19.94,-21866.85,11.02,-17.67,-26.64,-2.69,-3.75,-12.68,1.56,3.28,5.56,1.64,17.69,1.56,1.33,1.64,168.8,92.37,35.8,135.5,46.17,-0.74,-0.57,-0.92,42.46,108.74,24.59,44.93,272.01,37.5,62.69,57.54,42.46,45.28,111.09,18.32,617137.75,515199.97,1543333.53,-0.09,-0.18,0,0,0,-27.47,0.21,2103743,429954,  전구 및 조명장치 제조업
금호전기(주),1210,13-Dec,-0.350324244,4.59,-9.07,12.17,11.24,-14.02,,11.07,-4.67,-12.22,-0.88,-1.18,-3.47,1.92,3.14,4.98,1.91,10.77,1.92,1.21,1.59,133.68,73.65,17.62,186.48,49.66,-1.48,-1.33,-1.94,34.91,142.26,26.55,48.19,169.04,43.55,103.28,65.09,34.91,44.9,178.23,12.14,705679.31,684088.56,2010092.35,0,28.24,0.1,0.29,0.14,-19.7,0.13,727262,208619,  전구 및 조명장치 제조업
금호전기(주),1210,14-Dec,0.354412127,-3.19,11.22,-11.5,-1.35,4.68,,11.97,-1.03,-3.57,0.92,1.08,-0.88,2.35,3.44,4.83,2.19,10.89,2.35,1.34,1.85,87.97,43.94,3.22,164.95,50.97,-4.39,-3.15,-5.36,37.74,135.04,22,44.06,280.44,78.21,132.68,62.26,37.74,50.06,0,-6.02,794882.96,721310.3,1960760.1,0,36.61,0.15,0.4,0.17,-0.75,0.08,841214,132934,  전구 및 조명장치 제조업
금호전기(주),1210,15-Dec,-0.970498962,-7.76,-11.03,-0.5,2.41,-7,,10.18,-14.22,-31.94,-2.54,-3.18,-11.37,2.11,3.09,4.2,1.95,14.35,2.11,1.29,1.75,129.87,62.96,4.17,162.79,51.82,-4.03,-2.99,-4.81,38.05,136.19,23.04,47.52,365.81,52.58,96.16,61.95,38.05,51.52,223.98,10.93,926505.6,672039.15,2331616.59,0,16.79,0.07,0.23,0.08,-22.43,0.33,226861,312574,  전구 및 조명장치 제조업
금호전기(주),1210,16-Dec,0.619545053,-3.19,3.97,3.46,-1.82,-11.53,,12.26,-4.19,-18.39,1.58,1.78,-3.72,2.43,3.16,4.32,2.13,12.6,2.43,1.4,1.81,103.06,52.67,4.42,187.56,50.97,1.21,0.88,1.55,34.78,146.57,25.95,50.79,215.9,70.99,141.71,65.22,34.78,48.89,1649.18,1.51,1022665.18,706099.84,2398425.17,0,34.73,0.15,0.5,0.16,-5.88,0.32,174136,256318,  전구 및 조명장치 제조업
금호전기(주),1210,17-Dec,-0.102732437,-10.99,-4.57,-12.9,-9.03,-13.66,,11.78,-5.96,-22.42,-0.28,-0.36,-4.64,2.27,2.74,4.02,1.74,9.61,2.27,1.18,1.55,103.07,50.43,5.49,196.45,54.15,7.01,5.62,8.58,33.73,160.52,24.32,49.7,226.32,67.73,142.94,66.27,33.73,51.07,1717,1.48,1029591.38,700847.61,2227572.06,0,29.61,0.14,0.43,0.17,-4.17,0.26,0,191723,  전구 및 조명장치 제조업
금호전기(주),1210,18-Dec,-5.335834038,-58.45,-80.29,-69.89,-74.4,-74.91,,-18.77,-27.08,-32.49,-16.48,-61.84,-7.22,0.89,1.41,1.57,0.68,3.64,0.89,0.38,0.58,55.17,31.22,9.62,390.87,60.41,4.45,7.81,5.87,20.37,296.53,20.38,36.02,120.28,81.91,320.5,79.63,20.37,43.41,0,-29.27,207663.88,242282.32,946085.09,0,-97.45,-0.21,-0.84,-0.47,-2.17,0.21,240000,136708,  전구 및 조명장치 제조업
금호전기(주),1210,19-Dec,-0.568429846,-57.08,-24.39,-42.07,-40.42,-51.42,,26.98,-52.81,-80.13,-3.43,-6.63,-27.31,2.44,2.16,2.75,1.92,5.32,2.44,0.66,1.3,72.18,39.95,16.85,333.72,51.05,-9.54,-8.52,-14.38,23.06,221.4,26.91,48.62,105.64,91.88,292.16,76.94,23.06,44.65,0,-18.74,197626.64,85676.26,511133.63,0.02,2.83,0.01,0.07,0.01,-20.56,0.47,100101,251762,  전구 및 조명장치 제조업
금호타이어(주),73240,11-Dec,0.970059309,6637.44,8499.63,5189.78,4858.52,3279.39,,20.59,-0.69,-7.98,3.78,4.73,-0.55,7.27,4.46,5.65,1.6,5.85,7.27,0.9,2.18,67.16,39.05,5.22,764.71,61.75,4.13,4.59,5.91,11.56,533.98,22.2,38.17,108.42,57.71,491.46,88.44,11.56,41.85,0,-18.66,472887.33,267792.16,995056.31,0,36.57,0.17,0.65,0.22,0.43,0,,0,  고무제품 제조업
금호타이어(주),73240,12-Dec,2.00063304,-2.91,-3.89,-5.09,-0.09,63.32,19.5,25.34,3.21,19.64,7.73,9.22,2.69,5.43,3.86,5.74,1.71,6.97,5.43,0.99,2.22,78.79,44.07,6.51,414.02,58.57,2.73,2.58,3.76,19.45,301.06,20.88,37.32,131.87,52.3,243.46,80.55,19.45,44.06,0,-10.05,446896.59,253708.38,960235.62,0,42.11,0.2,0.74,0.23,0.61,0,,0,  고무제품 제조업
금호타이어(주),73240,13-Dec,2.116257793,-0.98,2.5,-3,-23.26,22.37,-22.69,26.47,2.73,10.44,7.27,9.35,2.12,3.58,3.92,5.4,1.56,8.36,3.58,0.99,2.1,51.85,33.77,4.9,315.91,54.84,8.86,8.61,12.27,24.04,228.09,23.81,36.56,162.95,98.95,293.26,75.96,24.04,34.86,0,-33.95,467067.14,255254.5,957704.34,0,42.65,0.21,0.78,0.27,-0.72,0,,0,  고무제품 제조업
금호타이어(주),73240,14-Dec,2.472081121,1.49,4.8,-1.66,-4.28,16.5,30.36,29.45,3.83,11.64,7.51,10.43,2.76,2.79,4.11,5.16,1.4,8.17,2.79,0.97,2,98.96,65.39,11.46,262.34,50.4,13.99,14.16,20.1,27.6,182.63,23.4,35.42,137.66,37.05,129.69,72.4,27.6,33.93,0,-0.37,478332.83,262292.31,972603.73,0,43.2,0.21,0.79,0.3,-0.06,0,,0,  고무제품 제조업
금호타이어(주),73240,15-Dec,1.230043181,8.64,19.44,-4.13,-5.93,-4.92,-151.26,25.5,-2.22,-5.9,2.71,4.47,-1.35,2.35,4.04,4.82,1.1,7.47,2.35,0.82,1.82,66.14,44.12,9.89,314.02,53.27,9.15,11.92,13.03,24.15,220.54,20.85,31.26,158.79,61.05,195.64,75.85,24.15,33.29,0,-16,476193.14,262473.85,1034068.26,0,28.49,0.13,0.52,0.23,2.19,0,,0,  고무제품 제조업
금호타이어(주),73240,16-Dec,1.061759491,-1.88,-1.53,-4.53,1.1,-3.71,,25.29,-1.29,-3.21,2.32,4.07,-0.73,2.38,4.03,4.62,0.99,8.04,2.38,0.75,1.85,66.72,43.2,7,321.85,53.36,5.29,7.01,7.56,23.7,225.12,19.69,30.41,173.05,58.04,192.29,76.3,23.7,35.25,0,-15.17,545895.14,305673.12,1022083.69,0,29.62,0.16,0.53,0.27,-0.73,0,,0,  고무제품 제조업
금호타이어(주),73240,17-Dec,-1.29349139,-11.29,-5.94,-4.04,-0.39,-23.48,-1976.21,15.79,-3.91,-12.6,-3.4,-5.71,-2.32,2.68,4.42,4.31,1,7.84,2.68,0.76,1.88,61.39,38.92,6.24,389.06,54.82,3.32,4.17,4.81,20.45,268.1,20.86,32.9,173.52,65.78,262.1,79.55,20.45,36.59,0,-20.69,520505.54,288189,886212.59,0,29.31,0.17,0.53,0.27,2.31,0,,0,  고무제품 제조업
금호타이어(주),73240,18-Dec,-0.857330382,-7.09,-7.08,-9.97,-16.15,44.42,,14.43,-7.5,-16.43,-2.24,-3.84,-4.38,2.25,4.35,4.37,0.96,7.67,2.25,0.79,1.8,110.23,72.66,22.26,214.62,47.05,2.51,2.83,3.64,31.78,148.04,21.02,31.88,154.8,32.3,90.99,68.22,31.78,34.08,367.33,2.96,519920.02,285871.13,859929.71,0,22.85,0.14,0.42,0.23,-4.25,0,,0,  고무제품 제조업
금호타이어(주),73240,19-Dec,0.59480423,-6.92,-4.34,-19.25,-8.26,-3.66,,22.53,-1.83,-3.3,1.41,2.42,-1.06,1.8,4.17,5.04,0.94,9.6,1.8,0.86,1.95,115.9,71.02,11.68,203.99,48.27,4.55,5.06,6.32,32.9,146.74,16.95,27.66,209.04,27.12,72.54,67.1,32.9,38.72,282.3,3.79,512228.13,597721.52,823959.64,0,28.65,0.18,0.25,0.3,-2.85,0,,0,  고무제품 제조업
깨끗한나라(주),4540,11-Dec,1.319855988,-99.2,-98.05,-99.45,-99.35,-99.64,-99.94,15.23,0.2,1.14,2.71,2.01,0.27,5.65,9.98,10.19,1.92,8.03,5.65,1.78,5.22,43.51,24.11,1.17,322.33,43.06,8.65,4.96,15.33,23.68,181.84,14.86,26.82,73.87,87.01,260.31,76.32,23.68,44.58,0,-34.82,558793.87,473519.61,814042.43,0,21.95,0.15,0.26,0.11,3.43,0.02,0,100478,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,12-Dec,2.126569751,-4.11,-3.41,-1.98,-28.56,11.56,1111.22,16.93,2.27,12.98,3.91,2.67,3.32,5.72,11.61,9.83,2.1,8.39,5.72,1.97,5.4,44.75,30.21,1.22,263.03,38.04,12.16,5.9,23.16,27.55,138.09,18.51,27.41,95.71,92.4,222.41,72.45,27.55,32.49,0,-33.85,515827.04,464467.96,750216.52,0,26.3,0.18,0.29,0.12,4.05,0.03,0,173940,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,13-Dec,4.693315477,5.46,7.19,1.68,3.65,52.75,11.81,18.61,2.48,10.89,4.79,3.22,3.69,4.39,13.71,9.16,2.11,9.03,4.39,2.25,5.53,64.17,42.92,0.76,150.63,29.34,12.15,5.04,24.89,39.9,73.53,17.68,26.43,97.21,52.75,103.23,60.1,39.9,33.12,0,-14.76,537216.85,463186.03,770719.47,0,25.61,0.18,0.3,0.12,2.65,0.04,0,242363,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,14-Dec,1.689773547,5.09,3.31,7.49,23.38,1.22,-83.61,17.35,0.4,1.47,1.53,1.07,0.57,3.66,12.41,8.83,2.04,8.83,3.66,2.35,5.36,60.43,37.46,1.19,160.21,34.1,7.29,3.21,13.16,38.43,88.72,16.76,27.03,97.99,60.93,116.4,61.57,38.43,38.02,0,-17.7,530418.85,476813.85,777797.58,0,23.36,0.16,0.26,0.11,4.14,0.02,0,144646,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,15-Dec,0.987498415,10.5,10.34,9.77,8.19,13.05,-153.49,16.92,-0.21,-0.79,0.8,0.58,-0.28,3.53,11.22,8.94,1.97,9.16,3.53,2.25,5.09,55.5,34.71,1.42,154.34,35.11,5.4,2.51,9.34,39.32,89.29,16.79,26.85,102.19,76.79,123.06,60.68,39.32,37.47,0,-21.53,564577.86,541870.57,823987.06,0,20.9,0.14,0.22,0.11,4.3,0.01,0,40084,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,16-Dec,3.791963512,0.65,-0.32,3.61,-1.16,3.2,,19.18,1.08,3.64,3.52,2.6,1.46,3.4,10.99,8.75,1.96,9.39,3.4,2.25,4.97,55.7,35.79,2.64,148.05,31.51,10.65,4.7,20.17,40.31,78.17,17.76,27.65,108.62,82.99,123.11,59.69,40.31,35.75,0,-21.99,563413.63,566596.83,831949.33,0,27.99,0.19,0.28,0.14,-0.32,0.02,0,132637,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,17-Dec,-5.383650425,9.69,6.5,15.94,24.8,-10.69,-390.94,14.1,-3.36,-11.4,-4.61,-3.83,-4.05,3.31,9.77,7.63,1.77,7.38,3.31,1.89,4.23,54.38,33.45,2.11,204.65,35.38,6.13,3.57,11.63,32.82,107.79,17.98,29.22,85.98,76.2,163.7,67.18,32.82,38.48,0,-24.51,582940.2,586418.44,944172.37,0,18.32,0.11,0.18,0.1,-3.34,0.04,0,269122,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,18-Dec,-3.578584702,4.59,5.31,-0.67,11.14,-7.15,,8.25,-5.37,-18.84,-4.98,-4.67,-5.74,3.45,8.45,7.3,1.59,6.7,3.45,1.55,3.75,50.69,28.87,2.08,243.17,43.08,-2.98,-2.02,-4.91,29.14,147.82,15.8,27.75,97.2,78.55,187.87,70.86,29.14,43.05,0,-26.99,709768.41,682985.01,1101856.37,0,13.14,0.08,0.14,0.08,-10.38,0.03,0,164546,"  펄프, 종이 및 판지 제조업"
깨끗한나라(주),4540,19-Dec,0.462100894,-10.2,-15.19,-30.64,-40.84,-7,,14.37,-1.98,-7.29,0.91,0.87,-2.07,3.52,8.93,8.14,1.59,8.68,3.52,1.48,4.22,46.82,29.63,3,231.35,45.81,0.41,0.26,0.62,30.18,151.79,13.57,21.44,115.86,63.9,151.7,69.82,30.18,36.72,0,-24.35,639102.29,744945.81,1004224.08,0,20.89,0.13,0.18,0.12,-1.47,0.01,0,78966,"  펄프, 종이 및 판지 제조업"
나노캠텍(주),91970,11-Dec,3.985734939,-88.72,-91.42,-75.15,-89.2,-73.28,,12.41,1.58,2.63,2.68,2.22,1.91,1.68,11.41,3.68,2.69,9.53,1.68,4.26,2.41,233.45,196.19,29.57,39.96,12.84,37.28,9.58,82.92,71.45,17.96,39.67,47.2,235.02,42.28,28.3,28.55,71.45,15.96,27.92,26.98,246005.69,96158.03,573020.99,0,14.18,0.06,0.36,0.05,32.5,3.7,0,1727582,  플라스틱제품 제조업
나노캠텍(주),91970,12-Dec,5.439329382,15.82,19.6,12.92,5.02,2.67,45.5,13.76,2.04,3.6,2.96,2.55,2.37,1.73,14,3.49,2.36,9.62,1.73,3.53,2.49,219.8,187.17,14.1,57.89,22.37,3.33,1.13,5.45,63.34,35.32,39.19,46.02,286.9,30.1,33.06,36.66,63.34,14.84,27.23,25.08,325796.23,131949.36,689698.19,0,28.57,0.13,0.71,0.12,-3.77,4.59,0,2468059,  플라스틱제품 제조업
나노캠텍(주),91970,13-Dec,6.742025779,11.14,12.84,12.84,30.49,11.17,145.59,17.15,4.32,8.27,6.17,5.19,5.14,1.88,13.21,3.68,2.36,11.66,1.88,3.24,2.56,175.99,145.78,27.38,57.84,24.14,6.76,2.19,10.27,63.35,38.11,38.7,46.72,317.77,59.58,41.91,36.65,63.35,17.17,39.75,20.17,389981.53,167312.15,781887.24,0,31.19,0.16,0.73,0.14,-1.96,4.52,0,2733404,  플라스틱제품 제조업
나노캠텍(주),91970,14-Dec,3.546145204,6.67,9.6,-3.34,-20.06,0.03,-55.73,17.51,2.26,3.62,2.76,2.98,2.09,1.51,10.95,3.15,1.8,10.55,1.51,2.4,2.08,135.82,116.54,21.62,68.32,28.47,16.4,7.42,23.38,59.41,47.93,36.33,42.34,304.31,67.56,52.47,40.59,59.41,14.2,53.83,11.17,454321.77,203697.07,877917.18,0,31.03,0.16,0.69,0.18,-5,5.07,0,2450261,  플라스틱제품 제조업
