회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),비유동금융부채(*)(IFRS)(천원),비유동금융부채(*)(IFRS연결)(천원)
씨제이바이오사이언스(주),311690,2019/12,33741367,33741415,368155,368155
씨제이씨지브이(주),079160,2010/12,690806311,711633257,1507922,1507922
씨제이씨지브이(주),079160,2011/12,904985234,933435854,2615555,2615555
씨제이씨지브이(주),079160,2012/12,980330037,1007974719,2030175,2030175
씨제이씨지브이(주),079160,2013/12,1052521818,1099174954,6151958,6151958
씨제이씨지브이(주),079160,2014/12,1150311356,1254918923,237122,237122
씨제이씨지브이(주),079160,2015/12,1216250087,1417577427,165715,165715
씨제이씨지브이(주),079160,2016/12,1639618759,2541773014,501631,15785829
씨제이씨지브이(주),079160,2017/12,1595658672,2460100846,52759533,61677627
씨제이씨지브이(주),079160,2018/12,1352113705,2234185993,232503756,237690128
씨제이씨지브이(주),079160,2019/12,2311282516,4524046865,1306055094,2392787798
씨제이씨푸드(주),011150,2010/12,60329531,60766722,0,0
씨제이씨푸드(주),011150,2011/12,71627197,81363764,0,0
씨제이씨푸드(주),011150,2012/12,84020228,,0,
씨제이씨푸드(주),011150,2013/12,81266483,,0,
씨제이씨푸드(주),011150,2014/12,101198140,,0,
씨제이씨푸드(주),011150,2015/12,93610372,,0,
씨제이씨푸드(주),011150,2016/12,119740511,,0,
씨제이씨푸드(주),011150,2017/12,120215051,,0,
씨제이씨푸드(주),011150,2018/12,126515257,,0,
씨제이씨푸드(주),011150,2019/12,127344142,,0,
씨제이제일제당(주),097950,2010/12,4687313835,6002563148,0,0
씨제이제일제당(주),097950,2011/12,6084055736,11339519300,0,54403065
씨제이제일제당(주),097950,2012/12,6376699881,12363882660,62770687,82171590
씨제이제일제당(주),097950,2013/12,6216231227,13004490092,71865946,137705756
씨제이제일제당(주),097950,2014/12,6137783790,13382531013,60155411,76699259
씨제이제일제당(주),097950,2015/12,6409351926,13751265058,60206133,76865046
씨제이제일제당(주),097950,2016/12,7049220141,15766238539,0,40244711
씨제이제일제당(주),097950,2017/12,7199609055,16868123895,0,55900538
씨제이제일제당(주),097950,2018/12,8589526374,19497022884,0,45998351
씨제이제일제당(주),097950,2019/12,10677387530,26280632351,285756564,1474034744
씨제이프레시웨이(주),051500,2010/12,304356222,322859824,0,3230943
씨제이프레시웨이(주),051500,2011/12,404380436,427932709,0,4751483
씨제이프레시웨이(주),051500,2012/12,615154109,649944915,0,0
씨제이프레시웨이(주),051500,2013/12,593432305,596963916,0,0
씨제이프레시웨이(주),051500,2014/12,648328531,673101686,0,1800
씨제이프레시웨이(주),051500,2015/12,734724066,758801848,0,36800
씨제이프레시웨이(주),051500,2016/12,851021012,850536447,86000000,36800
씨제이프레시웨이(주),051500,2017/12,882413107,902641812,86000000,36800
씨제이프레시웨이(주),051500,2018/12,889388793,917344534,97696650,9086838
씨제이프레시웨이(주),051500,2019/12,1132092351,1181663153,160502870,163919964
씨큐브(주),101240,2011/12,44537126,,0,
씨큐브(주),101240,2012/12,47063372,,0,
씨큐브(주),101240,2013/12,49206405,,1239408,
씨큐브(주),101240,2014/12,57412463,,0,
씨큐브(주),101240,2015/12,56770152,,0,
씨큐브(주),101240,2016/12,60723932,,70602,
씨큐브(주),101240,2017/12,65451972,,0,
씨큐브(주),101240,2018/12,72801957,,0,
씨큐브(주),101240,2019/12,82177764,,84199,
아남전자(주),008700,2010/12,99592739,120288441,0,0
아남전자(주),008700,2011/12,113824741,133659153,0,0
아남전자(주),008700,2012/12,106327025,120449652,0,0
아남전자(주),008700,2013/12,104981010,125501318,0,0
아남전자(주),008700,2014/12,125171904,156866199,0,0
아남전자(주),008700,2015/12,131699444,167181556,0,0
아남전자(주),008700,2016/12,122800135,160088982,0,343945
아남전자(주),008700,2017/12,103360002,139789131,0,0
아남전자(주),008700,2018/12,86006944,139496189,0,1541752
아남전자(주),008700,2019/12,90656686,146520616,0,2203036
아미코젠(주),092040,2013/12,44361035,,0,
아미코젠(주),092040,2014/12,54027269,54367133,0,0
아미코젠(주),092040,2015/12,87431205,159843638,0,0
아미코젠(주),092040,2016/12,96092643,146330484,0,0
아미코젠(주),092040,2017/12,99545157,163514712,0,0
아미코젠(주),092040,2018/12,150645739,231214350,0,0
아미코젠(주),092040,2019/12,154569430,241401291,95365,985643
아비코전자(주),036010,2010/12,80015482,92299287,0,0
아비코전자(주),036010,2011/12,82610080,82445348,0,0
아비코전자(주),036010,2012/12,79679782,77010781,0,0
아비코전자(주),036010,2013/12,89989843,86677524,0,0
아비코전자(주),036010,2014/12,88710838,85737874,0,0
아비코전자(주),036010,2015/12,92841437,89928215,0,0
아비코전자(주),036010,2016/12,95484007,94066561,0,0
아비코전자(주),036010,2017/12,96051682,92972170,0,0
아비코전자(주),036010,2018/12,99804530,125454750,0,0
아비코전자(주),036010,2019/12,95542436,121058800,0,0
아세아(주),002030,2010/12,945632787,1544353257,16062292,16872515
아세아(주),002030,2011/12,928719350,1583629250,14800815,15585358
아세아(주),002030,2012/12,907087044,1581790091,0,17583262
아세아(주),002030,2013/12,305936973,1640652768,0,20846550
아세아(주),002030,2014/12,394269169,1634069739,0,0
아세아(주),002030,2015/12,399798687,1592617349,0,0
아세아(주),002030,2016/12,406071117,1706513489,0,37367
아세아(주),002030,2017/12,417921262,1816402594,0,17436351
아세아(주),002030,2018/12,419692159,2840279787,0,6495923
아세아(주),002030,2019/12,427606728,2869496179,0,34842623
아세아시멘트(주),183190,2013/12,745466897,783070011,0,0
아세아시멘트(주),183190,2014/12,758158469,794742689,0,0
아세아시멘트(주),183190,2015/12,755155623,809317420,0,0
아세아시멘트(주),183190,2016/12,794149953,850532589,0,0
아세아시멘트(주),183190,2017/12,847935894,906380756,0,0
아세아시멘트(주),183190,2018/12,1160995163,1928711184,6371000,13540299
아세아시멘트(주),183190,2019/12,1143024147,1915960051,15679,32996401
아세아제지(주),002310,2010/12,332899752,443559771,0,0
아세아제지(주),002310,2011/12,334608175,458140729,0,0
아세아제지(주),002310,2012/12,346922459,472881025,0,0
아세아제지(주),002310,2013/12,574482505,715453347,0,0
아세아제지(주),002310,2014/12,577677127,715736923,0,0
아세아제지(주),002310,2015/12,544438277,654562230,0,0
아세아제지(주),002310,2016/12,589179680,720959585,0,37367
아세아제지(주),002310,2017/12,599265972,766895048,0,0
아세아제지(주),002310,2018/12,631310898,812379764,0,0
아세아제지(주),002310,2019/12,654416891,848228968,102388,2448632
아시아나아이디티(주),267850,2018/12,207017133,215213977,0,0
아시아나아이디티(주),267850,2019/12,228216524,228597213,21935731,21935731
아시아나항공(주),020560,2010/12,5947063853,6258434634,1126227546,876564337
아시아나항공(주),020560,2011/12,5271248621,5747431446,680479428,605738543
아시아나항공(주),020560,2012/12,5669487635,6086361853,842587731,611223932
아시아나항공(주),020560,2013/12,6054231048,7012007572,1380297585,901734877
아시아나항공(주),020560,2014/12,6480317669,8211597773,1752420129,989653180
아시아나항공(주),020560,2015/12,6924051137,9292748545,1815611298,1342499368
아시아나항공(주),020560,2016/12,7208556646,8229241087,2008750297,1679911288
아시아나항공(주),020560,2017/12,7120883796,8550603410,1846080729,1357678931
아시아나항공(주),020560,2018/12,6925047797,8191104570,1915357689,1239768567
아시아나항공(주),020560,2019/12,12013808762,13503422879,5361658110,5078074583
아이쓰리시스템(주),214430,2015/12,71463506,71463506,0,0
아이쓰리시스템(주),214430,2016/12,76548503,76548503,0,0
아이쓰리시스템(주),214430,2017/12,85514775,85514770,0,0
아이쓰리시스템(주),214430,2018/12,91926960,,0,
아이쓰리시스템(주),214430,2019/12,91546176,,0,
아이에스동서(주),010780,2010/12,622023532,639566205,587800,524700
아이에스동서(주),010780,2011/12,761575505,973623949,8603715,975673
아이에스동서(주),010780,2012/12,878556726,1103203088,6698620,20470060
아이에스동서(주),010780,2013/12,812866858,1022389795,4831589,16046464
아이에스동서(주),010780,2014/12,969491127,1228484606,4015189,12016477
아이에스동서(주),010780,2015/12,1593953020,1844766480,4583827,9410533
아이에스동서(주),010780,2016/12,1828970091,2074372640,6218146,3682763
아이에스동서(주),010780,2017/12,2015578240,2272169590,3793075,7410619
아이에스동서(주),010780,2018/12,1950617969,2182677489,5310247,8610540
아이에스동서(주),010780,2019/12,2455273416,2883776426,9440745,23499606
아이진(주),185490,2015/12,24328275,,0,
아이진(주),185490,2016/12,18556608,,0,
아이진(주),185490,2017/12,30284294,,0,
아이진(주),185490,2018/12,54044076,,14135903,
아이진(주),185490,2019/12,47264498,47309381,8653354,8653354
아이큐어(주),175250,2018/12,120418443,121001406,2220255,2220255
아이큐어(주),175250,2019/12,186734727,211892753,0,1330105
아이크래프트(주),052460,2010/12,48943903,,0,
아이크래프트(주),052460,2011/12,37512128,,0,
아이크래프트(주),052460,2012/12,40601624,,0,
아이크래프트(주),052460,2013/12,42419348,42368337,0,0
아이크래프트(주),052460,2014/12,42017413,42077169,0,0
아이크래프트(주),052460,2015/12,53499457,53864568,0,0
아이크래프트(주),052460,2016/12,55218377,54842050,0,0
아이크래프트(주),052460,2017/12,57819085,61810691,0,0
아이크래프트(주),052460,2018/12,45004979,48344910,0,0
아이크래프트(주),052460,2019/12,48817754,53449843,70420,174922
아이텍(주),119830,2010/12,50573150,,0,
아이텍(주),119830,2011/12,52826725,,0,
아이텍(주),119830,2012/12,54157825,,0,
아이텍(주),119830,2013/12,48144075,,0,
아이텍(주),119830,2014/12,60522104,,0,
아이텍(주),119830,2015/12,48807648,,0,
아이텍(주),119830,2016/12,46529450,,0,
아이텍(주),119830,2017/12,49137646,,0,
아이텍(주),119830,2018/12,118907096,119484193,2419368,2419368
아이텍(주),119830,2019/12,93926339,95000560,921074,993501
아진산업(주),013310,2015/12,272480753,459623545,10462448,5130180
아진산업(주),013310,2016/12,306967748,521315889,17003571,10671369
아진산업(주),013310,2017/12,346148746,507300951,15585794,6402702
아진산업(주),013310,2018/12,386490661,560735297,16452076,5913316
아진산업(주),013310,2019/12,447355194,654694732,9654477,3169256
안국약품(주),001540,2010/12,145783923,149390679,0,10000
안국약품(주),001540,2011/12,159659663,163854544,0,10000
안국약품(주),001540,2012/12,164013359,167834953,0,0
안국약품(주),001540,2013/12,160087380,163242179,0,0
안국약품(주),001540,2014/12,175041559,179070463,0,0
안국약품(주),001540,2015/12,190339021,197854693,0,16146
안국약품(주),001540,2016/12,187840004,196267318,0,0
안국약품(주),001540,2017/12,201279897,208065058,0,0
안국약품(주),001540,2018/12,203775836,212923583,0,0
안국약품(주),001540,2019/12,207087227,217956961,300938,300938
알리코제약(주),260660,2018/12,110568380,,0,
알리코제약(주),260660,2019/12,118754000,,142920,
알서포트(주),131370,2011/12,,,,
알서포트(주),131370,2012/12,,,,
알서포트(주),131370,2013/12,59447207,60428859,0,0
알서포트(주),131370,2014/12,58133880,59150489,0,0
알서포트(주),131370,2015/12,56526527,55648993,0,0
알서포트(주),131370,2016/12,55348681,55925173,0,0
알서포트(주),131370,2017/12,51646736,54354108,0,0
알서포트(주),131370,2018/12,56829548,58874570,0,0
알서포트(주),131370,2019/12,73145339,78555022,1262835,1464311
알에스오토메이션(주),140670,2017/12,74593840,76231548,0,0
알에스오토메이션(주),140670,2018/12,71598398,73688693,0,0
알에스오토메이션(주),140670,2019/12,70997602,73091768,35704,35704
알에프머트리얼즈(주),327260,2019/12,29750495,,0,
알에프에이치아이씨(주),218410,2015/12,,,,
알에프에이치아이씨(주),218410,2016/12,,,,
알에프에이치아이씨(주),218410,2017/12,145958351,155075427,0,0
알에프에이치아이씨(주),218410,2018/12,223785259,234287803,0,0
알에프에이치아이씨(주),218410,2019/12,240101261,260240851,0,0
압타바이오(주),293780,2019/12,77404261,,61104,
애경산업(주),018250,2018/12,406655732,410172265,0,0
애경산업(주),018250,2019/12,448167040,451543474,0,0
애경케미칼(주),161000,2012/12,370043671,463816829,169126,169126
애경케미칼(주),161000,2013/12,368196750,410696212,0,0
애경케미칼(주),161000,2014/12,354350069,397608844,0,0
애경케미칼(주),161000,2015/12,298352073,332693320,0,0
애경케미칼(주),161000,2016/12,370055837,408400368,0,0
애경케미칼(주),161000,2017/12,418396127,457845132,0,0
애경케미칼(주),161000,2018/12,434502988,498468498,0,0
애경케미칼(주),161000,2019/12,451672991,492826341,410831,410831
애니젠(주),196300,2016/12,24308997,,0,
애니젠(주),196300,2017/12,25433671,,0,
애니젠(주),196300,2018/12,35424188,,1624725,
애니젠(주),196300,2019/12,30731927,,2134068,
애머릿지코퍼레이션,900100,2010/12,47894632,51956193,0,0
애머릿지코퍼레이션,900100,2011/12,52620401,49584326,0,0
애머릿지코퍼레이션,900100,2012/12,41045700,45058644,0,0
애머릿지코퍼레이션,900100,2013/12,26858087,33743315,814781,814781
애머릿지코퍼레이션,900100,2014/12,27782439,32907650,809357,809357
애머릿지코퍼레이션,900100,2015/12,61686103,70232052,0,0
애머릿지코퍼레이션,900100,2016/12,72097327,69677224,0,0
애머릿지코퍼레이션,900100,2017/12,78382331,78927984,0,0
애머릿지코퍼레이션,900100,2018/12,96334034,92686599,0,0
애머릿지코퍼레이션,900100,2019/12,126984131,115190253,5694094,5723083
앱클론(주),174900,2017/12,20865042,,0,
앱클론(주),174900,2018/12,28703900,,0,
앱클론(주),174900,2019/12,46968451,,13657,
어보브반도체(주),102120,2010/12,36414982,36093906,0,0
어보브반도체(주),102120,2011/12,61813383,65097654,0,0
어보브반도체(주),102120,2012/12,64373741,70065518,0,0
어보브반도체(주),102120,2013/12,80586057,79915085,0,0
어보브반도체(주),102120,2014/12,87250418,86739108,0,0
어보브반도체(주),102120,2015/12,91266847,90290959,0,0
어보브반도체(주),102120,2016/12,99844967,98989549,0,0
어보브반도체(주),102120,2017/12,90192128,89757486,0,0
어보브반도체(주),102120,2018/12,95330389,95153898,0,0
어보브반도체(주),102120,2019/12,110719959,110464995,85290,185823
에스넷시스템(주),038680,2010/12,93171041,107617370,0,0
에스넷시스템(주),038680,2011/12,84852574,107903861,0,0
에스넷시스템(주),038680,2012/12,85393500,109116437,0,0
에스넷시스템(주),038680,2013/12,99647143,127142557,171650,171650
에스넷시스템(주),038680,2014/12,104601448,137750123,70988,70988
에스넷시스템(주),038680,2015/12,101513161,141299277,0,0
에스넷시스템(주),038680,2016/12,97730606,138264801,0,0
에스넷시스템(주),038680,2017/12,112586803,148097375,0,0
에스넷시스템(주),038680,2018/12,110029228,150008719,0,0
에스넷시스템(주),038680,2019/12,125732749,172122910,584856,1070568
에스디엔(주),099220,2010/12,173283018,172913576,30000,30000
에스디엔(주),099220,2011/12,183178297,189400149,491301,491301
에스디엔(주),099220,2012/12,116093941,125365226,461301,461301
에스디엔(주),099220,2013/12,101128730,113965395,461301,461301
에스디엔(주),099220,2014/12,94282631,99988651,461301,461301
에스디엔(주),099220,2015/12,92588514,100290847,461301,461301
에스디엔(주),099220,2016/12,88416400,97619934,369040,384040
에스디엔(주),099220,2017/12,101150327,109412020,0,0
에스디엔(주),099220,2018/12,106896409,117637070,0,0
에스디엔(주),099220,2019/12,126743536,135452090,0,0
에스맥(주),097780,2010/12,107383945,107606144,0,0
에스맥(주),097780,2011/12,154808888,156458784,0,0
에스맥(주),097780,2012/12,181396958,193217168,0,0
에스맥(주),097780,2013/12,225123569,226721377,208000,0
에스맥(주),097780,2014/12,169311192,178606725,136197,0
에스맥(주),097780,2015/12,113136486,136686093,0,0
에스맥(주),097780,2016/12,183299835,183228092,0,0
에스맥(주),097780,2017/12,182115953,197749257,0,0
에스맥(주),097780,2018/12,283573213,341707805,0,0
에스맥(주),097780,2019/12,282922817,349790577,0,775057
에스비더블유생명과학(주),151910,2012/12,88734703,110797746,7429,0
에스비더블유생명과학(주),151910,2013/12,156838582,179139015,0,0
에스비더블유생명과학(주),151910,2014/12,176212644,195819536,0,0
에스비더블유생명과학(주),151910,2015/12,186182405,197152938,341210,341210
에스비더블유생명과학(주),151910,2016/12,73486832,80697584,0,0
에스비더블유생명과학(주),151910,2017/12,80560881,83933967,47000,47000
에스비더블유생명과학(주),151910,2018/12,85786307,79356725,0,0
에스비더블유생명과학(주),151910,2019/12,99735135,84721761,60411,293897
에스씨아이평가정보(주),036120,2010/12,19814350,,0,
에스씨아이평가정보(주),036120,2011/12,17656598,,0,
에스씨아이평가정보(주),036120,2012/12,16655498,,0,
에스씨아이평가정보(주),036120,2013/12,17466234,,0,
에스씨아이평가정보(주),036120,2014/12,17359831,,0,
에스씨아이평가정보(주),036120,2015/12,17957154,,0,
에스씨아이평가정보(주),036120,2016/12,19035425,17737668,0,0
에스씨아이평가정보(주),036120,2017/12,20662145,23880543,0,0
에스씨아이평가정보(주),036120,2018/12,23251275,24110726,0,0
에스씨아이평가정보(주),036120,2019/12,30536066,32190975,131103,131103
에스엔유프리시젼(주),080000,2010/12,170183095,,0,
에스엔유프리시젼(주),080000,2011/12,157943635,,0,
에스엔유프리시젼(주),080000,2012/12,124908069,,0,
에스엔유프리시젼(주),080000,2013/12,132155532,,0,
에스엔유프리시젼(주),080000,2014/12,127266915,,0,
에스엔유프리시젼(주),080000,2015/12,126660394,,0,
에스엔유프리시젼(주),080000,2016/12,134145042,,0,
에스엔유프리시젼(주),080000,2017/12,149727803,,0,
에스엔유프리시젼(주),080000,2018/12,136620729,136476918,0,0
에스엔유프리시젼(주),080000,2019/12,151867906,151973823,11356,31614
에스엔케이폴리텍(주),091340,2010/12,46148716,,0,
에스엔케이폴리텍(주),091340,2011/12,47523925,,0,
에스엔케이폴리텍(주),091340,2012/12,44841362,,0,
에스엔케이폴리텍(주),091340,2013/12,57508680,62242457,0,0
에스엔케이폴리텍(주),091340,2014/12,61514173,64672580,0,0
에스엔케이폴리텍(주),091340,2015/12,82685484,83713742,0,0
에스엔케이폴리텍(주),091340,2016/12,90663362,138261787,0,0
에스엔케이폴리텍(주),091340,2017/12,102986513,221931894,0,18832228
에스엔케이폴리텍(주),091340,2018/12,89204356,198180043,429616,20338806
에스엔케이폴리텍(주),091340,2019/12,95813820,246706940,170022,22108791
에스엘(주),005850,2010/03,484675023,893948807,9956117,12142534
에스엘(주),005850,2011/03,695272340,1025741167,3814903,3814903
에스엘(주),005850,2012/12,647121834,1125387757,0,0
에스엘(주),005850,2013/12,646561096,1218226519,0,0
에스엘(주),005850,2014/12,698891547,1379439277,281579,281579
에스엘(주),005850,2015/12,776288870,1548269652,127496,127497
에스엘(주),005850,2016/12,814202878,1631322202,0,0
에스엘(주),005850,2017/12,906669110,1600258898,0,0
에스엘(주),005850,2018/12,949475606,1709312924,0,0
에스엘(주),005850,2019/12,1542762740,2273626562,3816,3898635
에스와이(주),109610,2015/12,119309267,217301617,0,0
에스와이(주),109610,2016/12,144704393,274493159,0,0
에스와이(주),109610,2017/12,281624350,342995527,0,0
에스와이(주),109610,2018/12,264718429,334983387,0,0
에스와이(주),109610,2019/12,284866273,361603998,2123618,3223665
에스지씨에너지(주),005090,2010/12,468198121,,0,
에스지씨에너지(주),005090,2011/12,534693452,,0,
에스지씨에너지(주),005090,2012/12,629665378,,0,
에스지씨에너지(주),005090,2013/12,637747576,766651288,0,0
에스지씨에너지(주),005090,2014/12,635812999,813320785,0,3032192
에스지씨에너지(주),005090,2015/12,650473073,841187064,0,936685
에스지씨에너지(주),005090,2016/12,642835253,854268059,0,2147079
에스지씨에너지(주),005090,2017/12,601086049,797747001,617671,617671
에스지씨에너지(주),005090,2018/12,541268519,759129159,0,2442637
에스지씨에너지(주),005090,2019/12,474044598,695852509,468976,1398213
에스지씨이테크건설(주),016250,2010/12,476490498,491282224,0,0
에스지씨이테크건설(주),016250,2011/12,350000009,381122959,0,0
에스지씨이테크건설(주),016250,2012/12,422527209,476917725,0,0
에스지씨이테크건설(주),016250,2013/12,432590243,1027960171,0,0
에스지씨이테크건설(주),016250,2014/12,452936449,1315550522,0,0
에스지씨이테크건설(주),016250,2015/12,394047776,1495405569,0,0
에스지씨이테크건설(주),016250,2016/12,408629703,1642373302,0,0
에스지씨이테크건설(주),016250,2017/12,505201217,1781197619,0,0
에스지씨이테크건설(주),016250,2018/12,615541338,1912963647,0,0
에스지씨이테크건설(주),016250,2019/12,798493788,2034408015,6393002,80868696
에스지에이(주),049470,2010/12,38692480,40322443,0,0
에스지에이(주),049470,2011/12,37508040,39550406,0,0
에스지에이(주),049470,2012/12,50579550,54090756,0,0
에스지에이(주),049470,2013/12,53866598,70859880,0,0
에스지에이(주),049470,2014/12,62261227,82677087,0,0
에스지에이(주),049470,2015/12,65245212,125358210,52289,52290
에스지에이(주),049470,2016/12,75821014,163921391,0,0
에스지에이(주),049470,2017/12,85285137,147318940,0,0
에스지에이(주),049470,2018/12,76328494,132956451,0,0
에스지에이(주),049470,2019/12,68945413,100663770,117153,125560
에스지에이솔루션즈(주),184230,2014/06,,,,
에스지에이솔루션즈(주),184230,2015/06,33640051,33627078,0,0
에스지에이솔루션즈(주),184230,2016/12,67220488,93876011,0,0
에스지에이솔루션즈(주),184230,2017/12,65460188,83033096,0,0
에스지에이솔루션즈(주),184230,2018/12,67492620,78073694,0,0
에스지에이솔루션즈(주),184230,2019/12,44762141,47971816,407617,596726
에스지이(주),255220,2018/12,192673053,200180759,0,0
에스지이(주),255220,2019/12,212279438,227974975,6023036,8787506
에스케이(주),034730,2010/12,3433798677,4457066024,19064959,19183409
에스케이(주),034730,2011/12,3096692637,4621266049,22563186,22592888
에스케이(주),034730,2012/12,3348649302,5121976177,7995715,8001180
에스케이(주),034730,2013/12,3184093646,5002307081,0,0
에스케이(주),034730,2014/12,3176861131,5307038715,0,3796
에스케이(주),034730,2015/12,17593083000,96633809000,3000,153382000
에스케이(주),034730,2016/12,18380808000,103047337000,0,62662000
에스케이(주),034730,2017/12,19959061000,109776920000,2685000,45645000
에스케이(주),034730,2018/12,21376668000,119456991000,240169000,294527000
에스케이(주),034730,2019/12,22535086000,132020676000,242406000,3158875000
에스케이가스(주),018670,2010/12,1759898773,1930151837,0,0
에스케이가스(주),018670,2011/12,1923140319,2036113922,0,0
에스케이가스(주),018670,2012/12,2602671244,2892299703,0,0
에스케이가스(주),018670,2013/12,2046272501,2628349553,0,0
에스케이가스(주),018670,2014/12,2117657314,3337842683,42420898,43276544
에스케이가스(주),018670,2015/12,2286360144,4079951416,48718841,49311827
에스케이가스(주),018670,2016/12,2452252526,4070915648,48556151,50530528
에스케이가스(주),018670,2017/12,2809724466,4351747561,52311289,57665074
에스케이가스(주),018670,2018/12,3191135866,3755607242,95275844,95275844
에스케이가스(주),018670,2019/12,3607988902,4082417323,469278272,472994538
에스케이네트웍스(주),001740,2010/12,9160781740,9662368601,3238155,3238155
에스케이네트웍스(주),001740,2011/12,10266831121,11109763424,4359570,4359570
에스케이네트웍스(주),001740,2012/12,9822542561,10627073278,8803867,117719155
에스케이네트웍스(주),001740,2013/12,8168923062,8879374864,11834633,11835022
에스케이네트웍스(주),001740,2014/12,7883422775,8504709345,85298,85298
에스케이네트웍스(주),001740,2015/12,7704567342,8203152084,126205813,126239977
에스케이네트웍스(주),001740,2016/12,7892425667,8620316668,0,157676471
에스케이네트웍스(주),001740,2017/12,6417584000,7227372000,1107000,1107000
에스케이네트웍스(주),001740,2018/12,6878643000,7769042000,210000,210000
에스케이네트웍스(주),001740,2019/12,7673322000,10138772000,848607000,961328000
에스케이디스커버리(주),006120,2010/12,1811663923,3625251490,0,0
에스케이디스커버리(주),006120,2011/12,2033751541,4034521357,0,0
에스케이디스커버리(주),006120,2012/12,2194265707,4993944780,0,0
에스케이디스커버리(주),006120,2013/12,2403408040,4860277787,0,0
에스케이디스커버리(주),006120,2014/12,2344300438,5554776885,0,45782050
에스케이디스커버리(주),006120,2015/12,2554139591,6595000077,6736086,56047913
에스케이디스커버리(주),006120,2016/12,2449228388,6545936444,5631492,54963030
에스케이디스커버리(주),006120,2017/12,897273545,5028014185,0,52312072
에스케이디스커버리(주),006120,2018/12,1257968520,4805607747,0,54193886
에스케이디스커버리(주),006120,2019/12,1119310492,5000106972,4531741,475332209
에스케이디앤디(주),210980,2015/12,450268668,755184959,0,0
에스케이디앤디(주),210980,2016/12,716103965,1021405102,1615405,1615405
에스케이디앤디(주),210980,2017/12,854153140,941320392,5353001,5353001
에스케이디앤디(주),210980,2018/12,1324537213,1490079875,6509746,6509746
에스케이디앤디(주),210980,2019/12,1213006564,1396932627,28556229,28890637
에스케이렌터카(주),068400,2012/12,667826408,682227219,0,0
에스케이렌터카(주),068400,2013/12,770690292,785727185,0,0
에스케이렌터카(주),068400,2014/12,868731480,887193337,0,0
에스케이렌터카(주),068400,2015/12,1003304886,1033758137,0,0
에스케이렌터카(주),068400,2016/12,1136147639,1157648506,0,0
에스케이렌터카(주),068400,2017/12,1181160079,1216524911,0,0
에스케이렌터카(주),068400,2018/12,1171620640,1173209251,0,0
에스케이렌터카(주),068400,2019/12,1641880312,1645170544,106589946,106680426
에스케이씨(주),011790,2010/12,2001352834,2834385475,0,542557
에스케이씨(주),011790,2011/12,2252726086,3179610657,0,351740
에스케이씨(주),011790,2012/12,2547551827,3491296172,0,1652349
에스케이씨(주),011790,2013/12,2571837860,3585799683,0,2883734
에스케이씨(주),011790,2014/12,2572343226,3686751079,0,1323731
에스케이씨(주),011790,2015/12,2635264803,3688196894,0,363316
에스케이씨(주),011790,2016/12,2695396995,3528839514,0,4275
에스케이씨(주),011790,2017/12,2690926470,3667311814,0,224339
에스케이씨(주),011790,2018/12,2764203087,3833128681,16931158,17485331
에스케이씨(주),011790,2019/12,2833521463,3972988752,17381600,17561218
에스케이케미칼(주),285130,2018/12,1578243617,1950805011,0,1818617
에스케이케미칼(주),285130,2019/12,1902471752,2131709150,43331374,46935965
에스케이텔레콤(주),017670,2010/12,19727126311,23132389080,14760589,74835603
에스케이텔레콤(주),017670,2011/12,20520527405,24366036429,0,41940202
에스케이텔레콤(주),017670,2012/12,22249502341,25595559623,63599187,85634948
에스케이텔레콤(주),017670,2013/12,22827419888,26576515239,100209540,107035439
에스케이텔레콤(주),017670,2014/12,22712462000,27941233000,130889000,130915000
에스케이텔레콤(주),017670,2015/12,23146940000,28581387000,89296000,89296000
에스케이텔레콤(주),017670,2016/12,25448574000,31297663000,0,203000
에스케이텔레콤(주),017670,2017/12,25557522000,33428669000,10719000,11064000
에스케이텔레콤(주),017670,2018/12,28848023000,42369111000,1107000,4184000
에스케이텔레콤(주),017670,2019/12,30839367000,44611620000,203179000,409536000
에스케이하이닉스(주),000660,2010/12,16004260000,17412117000,54561000,54963000
에스케이하이닉스(주),000660,2011/12,16393910000,17238148000,7796000,7796000
에스케이하이닉스(주),000660,2012/12,18203484000,18648693000,1615000,1615000
에스케이하이닉스(주),000660,2013/12,19896259000,20797298000,107094000,107094000
에스케이하이닉스(주),000660,2014/12,25348900000,26883278000,708000,708000
에스케이하이닉스(주),000660,2015/12,28742198000,29677906000,683000,683000
에스케이하이닉스(주),000660,2016/12,31399093000,32216026000,0,0
에스케이하이닉스(주),000660,2017/12,44312846000,45418464000,0,0
에스케이하이닉스(주),000660,2018/12,60980608000,63658335000,0,0
에스케이하이닉스(주),000660,2019/12,57710070000,64789494000,494479000,1011124000
에스텍(주),069510,2010/12,83383967,120282813,0,0
에스텍(주),069510,2011/12,98902789,132322825,0,0
에스텍(주),069510,2012/12,104828503,133039103,0,0
에스텍(주),069510,2013/12,112838331,149518230,0,0
에스텍(주),069510,2014/12,126478615,172725473,0,0
에스텍(주),069510,2015/12,125621471,177229596,0,0
에스텍(주),069510,2016/12,135513748,191306259,0,0
에스텍(주),069510,2017/12,135295726,184421038,0,0
에스텍(주),069510,2018/12,146863428,195157174,0,0
에스텍(주),069510,2019/12,151829797,213913142,0,1407994
에스트래픽(주),234300,2017/12,94315693,106709873,0,3139734
에스트래픽(주),234300,2018/12,106314918,101672766,3438027,6577760
