회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),장기차입금(IFRS)(천원),단기차입금(IFRS)(천원),회사채(IFRS)(천원),이자비용(IFRS연결)(천원),이자비용(IFRS)(천원)
코오롱플라스틱(주),138490,2012/12,230187953,230127378,204659372,204059803,93867814,93391977,15219064,15913423,8913599,7765818,208979642,208488636,0,0,0,0,3361306
코오롱플라스틱(주),138490,2013/12,222784416,222889698,203457908,203383185,89126629,88526814,17817983,18242920,-2898848,-3149167,220176093,219566895,0,0,0,0,3214454
코오롱플라스틱(주),138490,2014/12,244654923,245253565,218315505,218190505,90752293,90546014,20725517,21081598,1463782,1833385,214498016,214287723,0,0,0,0,3415431
코오롱플라스틱(주),138490,2015/12,249178706,250392148,213205604,213670372,97369131,97516750,22243299,22534515,8639837,8989601,208485895,208616752,0,0,0,0,3117936
코오롱플라스틱(주),138490,2016/12,236385899,238377365,194218596,195150102,173901451,174829185,24691702,25300137,16857671,17680498,306939491,308309318,0,0,0,0,1998168
코오롱플라스틱(주),138490,2017/12,260080697,262242097,214030314,215018738,195219784,194532078,26678148,27612167,18999708,17521747,352922161,353840137,0,0,0,0,1734834
코오롱플라스틱(주),138490,2018/12,318656793,321335265,272805577,274662529,203601148,197347690,26135542,27300325,17743632,12266308,345241465,340974553,0,0,0,0,1545055
코오롱플라스틱(주),138490,2019/12,328380290,330284776,290804231,292269449,204251012,197633735,26354515,27709173,5784116,5389003,344044003,338684832,0,0,0,0,2652626
코웨이(주),021240,2011/12,1709867513,1824366638,552005592,580844990,748402362,737902513,869174105,955015692,177105643,167053757,1576459029,1624718677,0,0,0,0,25211139
코웨이(주),021240,2012/12,1806832626,1992838137,605383221,678300742,802729433,785084821,973637125,1088390891,119748574,94042698,1701507546,1755108360,0,0,0,0,28833999
코웨이(주),021240,2013/12,1933731418,2118341565,651664989,720983776,967344668,940888509,948850609,1058325441,253192621,245074652,1641057456,1667858723,0,0,0,0,17502908
코웨이(주),021240,2014/12,2013640836,2160315531,673352110,726567159,1059043239,1039435029,962795690,1069319802,242936826,249668412,1576028328,1621649446,0,0,0,0,10849424
코웨이(주),021240,2015/12,2161297916,2315242283,679472533,728843093,1269427800,1238227831,1018869615,1123060003,349446385,343120385,1742357394,1775397143,0,0,0,0,4275257
코웨이(주),021240,2016/12,2204534229,2376328167,752622447,812176526,1248126124,1183343759,1083220525,1225354188,275454110,243311232,1972649617,1967707893,0,0,0,0,5610472
코웨이(주),021240,2017/12,2320503714,2516772499,774759698,798486300,1043127690,982256530,1067333293,1245537248,322405382,325607409,2150385492,2158873075,0,0,0,0,11448267
코웨이(주),021240,2018/12,2395498526,2707315204,831664056,878256397,1129032867,1087698232,1086618506,1309231592,332277589,349811489,2331880544,2378903077,0,0,0,0,16804186
코웨이(주),021240,2019/12,2531011641,3018912503,906420702,1010411576,1083096392,1077195585,1229930918,1550225463,286540553,332207677,2693165172,2854954794,0,0,0,0,20757603
코웰패션(주),033290,2011/12,41406149,126650997,32556557,88898877,78672679,128424836,9188851,23178676,-10294152,6658395,133512788,238326548,0,0,0,0,1942689
코웰패션(주),033290,2012/12,43617578,137350618,36387582,100042015,79390299,125778687,7852987,28255600,935541,-4261839,134944727,235013332,0,0,0,0,2749735
코웰패션(주),033290,2013/12,38787386,46605823,32467813,40922955,74534692,84440616,8200707,9784263,715651,11255522,113496208,126782967,0,0,0,0,1800315
코웰패션(주),033290,2014/12,40051450,49220954,30297108,41527574,78519293,78016217,8449718,10070048,1922645,-7250205,107981187,109074729,0,0,0,0,1039355
코웰패션(주),033290,2015/12,124925865,161476948,67050455,86736700,115451722,117632289,42482037,57701586,9160250,10442321,175906583,182134506,0,0,0,0,1066285
