회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 현금흐름 감소율(개별),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동 현금흐름 감소율(연결)
(주)나래나노텍,137080,Dec-13,,,,
(주)나래나노텍,137080,Dec-14,,,,
(주)나래나노텍,137080,Dec-15,,,,
(주)나래나노텍,137080,Dec-16,,,,
(주)나래나노텍,137080,Dec-17,173406,,,
(주)나래나노텍,137080,Dec-18,-1117871,,,
(주)나래나노텍,137080,Dec-19,-2778843,,,
(주)나무가,190510,Dec-11,,,,
(주)나무가,190510,Dec-12,-906555,,-3311430,
(주)나무가,190510,Dec-13,-1005151,,-8610862,
(주)나무가,190510,Dec-14,-9388428,,-22926166,
(주)나무가,190510,Dec-15,-31018341,,-47858882,
(주)나무가,190510,Dec-16,-19753697,,-23761704,
(주)나무가,190510,Dec-17,19205940,,12060889,
(주)나무가,190510,Dec-18,3758869,,-1488984,
(주)나무가,190510,Dec-19,-7548559,,-46094420,
(주)나스미디어,89600,Dec-11,-5405267,,,
(주)나스미디어,89600,Dec-12,-1203825,,,
(주)나스미디어,89600,Dec-13,-7512400,,,
(주)나스미디어,89600,Dec-14,3173962,,,
(주)나스미디어,89600,Dec-15,-5865117,,,
(주)나스미디어,89600,Dec-16,-8990389,,2997355,
(주)나스미디어,89600,Dec-17,-16569464,,-18508408,
(주)나스미디어,89600,Dec-18,-15739997,,-14371403,
(주)나스미디어,89600,Dec-19,-947235,,588602,
(주)나이벡,138610,Dec-11,-1930112,,,
(주)나이벡,138610,Dec-12,-2438671,,,
(주)나이벡,138610,Dec-13,-2109946,,,
(주)나이벡,138610,Dec-14,-676226,,,
(주)나이벡,138610,Dec-15,-3040273,,,
(주)나이벡,138610,Dec-16,-2778691,,,
(주)나이벡,138610,Dec-17,-4093449,,,
(주)나이벡,138610,Dec-18,-2351276,,,
(주)나이벡,138610,Dec-19,-9695948,,,
(주)나이스디앤비,130580,Dec-11,-9515205,,,
(주)나이스디앤비,130580,Dec-12,-3058282,,,
(주)나이스디앤비,130580,Dec-13,-3580449,,,
(주)나이스디앤비,130580,Dec-14,-3063677,,,
(주)나이스디앤비,130580,Dec-15,-2105151,,-451210,
(주)나이스디앤비,130580,Dec-16,-3456223,,-3185861,
(주)나이스디앤비,130580,Dec-17,-4254073,,-4602273,
(주)나이스디앤비,130580,Dec-18,-6263631,,-7014982,
(주)나이스디앤비,130580,Dec-19,-6925983,,-6904512,
(주)나이스홀딩스,34310,Dec-11,-12317648,,-35618472,
(주)나이스홀딩스,34310,Dec-12,-29280416,,-42592423,
(주)나이스홀딩스,34310,Dec-13,-14733012,,-36163900,
(주)나이스홀딩스,34310,Dec-14,-37146465,,-99618054,
(주)나이스홀딩스,34310,Dec-15,-24873791,,-191994610,
(주)나이스홀딩스,34310,Dec-16,-5556862,,-25311373,
(주)나이스홀딩스,34310,Dec-17,-8577398,,-24186956,
(주)나이스홀딩스,34310,Dec-18,-58247348,,-264411423,
(주)나이스홀딩스,34310,Dec-19,-43529842,,-353962453,
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,-7025880,,-7015880,
(주)남선알미늄,8350,Dec-12,-8064264,,,
(주)남선알미늄,8350,Dec-13,-3902302,,,
(주)남선알미늄,8350,Dec-14,-4041093,,,
(주)남선알미늄,8350,Dec-15,-4412231,,,
(주)남선알미늄,8350,Dec-16,-15637387,,,
(주)남선알미늄,8350,Dec-17,-14334512,,,
(주)남선알미늄,8350,Dec-18,-8718754,,-8218754,
(주)남선알미늄,8350,Dec-19,-10823108,,-2623108,
(주)남성,4270,Dec-11,-5291716,,2345494,
(주)남성,4270,Dec-12,2682031,,62364,
(주)남성,4270,Dec-13,11848902,,11631066,
(주)남성,4270,Dec-14,-451156,,-1713446,
(주)남성,4270,Dec-15,1594340,,177872,
(주)남성,4270,Dec-16,3784150,,3703663,
(주)남성,4270,Dec-17,-11133987,,-1121450,
(주)남성,4270,Dec-18,-4441748,,-4322939,
(주)남성,4270,Dec-19,-2465640,,2843471,
(주)내츄럴엔도텍,168330,Dec-12,-1390603,,,
(주)내츄럴엔도텍,168330,Dec-13,-10828875,,,
(주)내츄럴엔도텍,168330,Dec-14,-35461089,,,
(주)내츄럴엔도텍,168330,Dec-15,2460579,,2827536,
(주)내츄럴엔도텍,168330,Dec-16,-12113212,,-11830936,
(주)내츄럴엔도텍,168330,Dec-17,-2471974,,-1469509,
(주)내츄럴엔도텍,168330,Dec-18,7977227,,9483663,
(주)내츄럴엔도텍,168330,Dec-19,-896581,,1227606,
(주)네오리진,94860,Dec-11,-9331372,,-12075439,
(주)네오리진,94860,Dec-12,-14766637,,,
(주)네오리진,94860,Dec-13,-4340723,,,
(주)네오리진,94860,Dec-14,-2383450,,,
(주)네오리진,94860,Dec-15,110724,,,
(주)네오리진,94860,Dec-16,-1183314,,,
(주)네오리진,94860,Dec-17,-2072357,,-1705199,
(주)네오리진,94860,Dec-18,-1188446,,,
(주)네오리진,94860,Dec-19,-805680,,,
(주)네오셈,253590,Dec-16,,,,
(주)네오셈,253590,Dec-17,,,,
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,9052284,,9442537,
(주)네오오토,212560,Dec-11,,,,
(주)네오오토,212560,Dec-12,,,,
(주)네오오토,212560,Dec-13,-13982507,,,
(주)네오오토,212560,Dec-14,-5665689,,,
(주)네오오토,212560,Dec-15,-42051050,,,
(주)네오오토,212560,Dec-16,-30105668,,,
(주)네오오토,212560,Dec-17,-20169053,,,
(주)네오오토,212560,Dec-18,-13786952,,,
(주)네오오토,212560,Dec-19,-10109594,,,
(주)네오위즈,95660,Dec-11,-168703709,,-101649646,
(주)네오위즈,95660,Dec-12,-76202012,,-61114202,
(주)네오위즈,95660,Dec-13,-65714568,,-63496408,
(주)네오위즈,95660,Dec-14,14151001,,-978512,
(주)네오위즈,95660,Dec-15,-22082546,,24885926,
(주)네오위즈,95660,Dec-16,35724684,,38200552,
(주)네오위즈,95660,Dec-17,-13655350,,-7953948,
(주)네오위즈,95660,Dec-18,-21376212,,-16498677,
(주)네오위즈,95660,Dec-19,-31712425,,-40936058,
(주)네오위즈홀딩스,42420,Dec-11,-29586477,,25364520,
(주)네오위즈홀딩스,42420,Dec-12,-12411081,,-77145326,
(주)네오위즈홀딩스,42420,Dec-13,87782,,-91380877,
(주)네오위즈홀딩스,42420,Dec-14,-10975470,,-16099481,
(주)네오위즈홀딩스,42420,Dec-15,-4637557,,-24694434,
(주)네오위즈홀딩스,42420,Dec-16,17365373,,-3610592,
(주)네오위즈홀딩스,42420,Dec-17,3342156,,-3795737,
(주)네오위즈홀딩스,42420,Dec-18,1244546,,-10379834,
(주)네오위즈홀딩스,42420,Dec-19,8318867,,-30611618,
(주)네오이뮨텍,950220,Dec-19,-5874146,,-4163849,
(주)네오크레마,311390,Dec-16,,,,
(주)네오크레마,311390,Dec-17,,,,
(주)네오크레마,311390,Dec-18,-5927595,,,
(주)네오크레마,311390,Dec-19,-14673364,,-13443333,
(주)네오티스,85910,Dec-11,918054,,,
(주)네오티스,85910,Dec-12,-7938780,,,
(주)네오티스,85910,Dec-13,-6150864,,-10104604,
(주)네오티스,85910,Dec-14,-13515162,,-14612981,
(주)네오티스,85910,Dec-15,-2018691,,-1569453,
(주)네오티스,85910,Dec-16,-3213511,,-3410371,
(주)네오티스,85910,Dec-17,-3607283,,-3860423,
(주)네오티스,85910,Dec-18,-2504211,,-2757109,
(주)네오티스,85910,Dec-19,-4449199,,-5136546,
(주)네오팜,92730,Dec-11,-1135975,,,
(주)네오팜,92730,Dec-12,-1024056,,,
(주)네오팜,92730,Dec-13,-1154473,,,
(주)네오팜,92730,Dec-14,208656,,,
(주)네오팜,92730,Dec-15,-2678727,,,
(주)네오팜,92730,Dec-16,-8878813,,-7934673,
(주)네오팜,92730,Dec-17,-11531492,,-11307148,
(주)네오팜,92730,Dec-18,-9417490,,-8866878,
(주)네오팜,92730,Dec-19,-53320285,,-53205113,
(주)네오펙트,290660,Dec-17,-80261,,2019633,
(주)네오펙트,290660,Dec-18,-13886574,,-5060289,
(주)네오펙트,290660,Dec-19,-26003048,,-23396159,
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-11,-214693,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,-9692005,,,
(주)네이블커뮤니케이션즈,153460,Dec-13,29524,,,
(주)네이블커뮤니케이션즈,153460,Dec-14,-747213,,-287234,
(주)네이블커뮤니케이션즈,153460,Dec-15,316424,,,
(주)네이블커뮤니케이션즈,153460,Dec-16,-2436951,,,
(주)네이블커뮤니케이션즈,153460,Dec-17,664660,,,
(주)네이블커뮤니케이션즈,153460,Dec-18,3570679,,,
(주)네이블커뮤니케이션즈,153460,Dec-19,-2842836,,,
(주)네이처셀,7390,Dec-11,-1290166,,,
(주)네이처셀,7390,Dec-12,-785819,,,
(주)네이처셀,7390,Dec-13,-1438625,,,
(주)네이처셀,7390,Dec-14,1254348,,,
(주)네이처셀,7390,Dec-15,-16413985,,,
(주)네이처셀,7390,Dec-16,-4877344,,,
(주)네이처셀,7390,Dec-17,751016,,,
(주)네이처셀,7390,Dec-18,1550557,,,
(주)네이처셀,7390,Dec-19,-30724774,,,
(주)네패스,33640,Dec-11,-27558107,,-44298600,
(주)네패스,33640,Dec-12,-62028512,,-66005412,
(주)네패스,33640,Dec-13,-60829700,,-69591663,
(주)네패스,33640,Dec-14,-50178253,,-26922992,
(주)네패스,33640,Dec-15,-31768600,,-56337096,
(주)네패스,33640,Dec-16,-32828009,,-27543384,
(주)네패스,33640,Dec-17,-63310069,,-57990196,
(주)네패스,33640,Dec-18,-15806824,,-12304666,
(주)네패스,33640,Dec-19,-159062864,,-175066943,
(주)네패스아크,330860,Dec-19,-91526991,,,
(주)넥센,5720,Dec-11,-21873312,,-22128878,
(주)넥센,5720,Dec-12,-8349132,,-23261720,
(주)넥센,5720,Dec-13,-2626704,,-6118337,
(주)넥센,5720,Dec-14,-19452147,,-24839981,
(주)넥센,5720,Dec-15,-6850896,,-6429636,
(주)넥센,5720,Dec-16,-22653364,,-14450016,
(주)넥센,5720,Dec-17,36420060,,33340188,
(주)넥센,5720,Dec-18,-24414584,,-148308248,
(주)넥센,5720,Dec-19,12817330,,-255427085,
(주)넥스턴바이오사이언스,89140,Dec-11,-4109408,,,
(주)넥스턴바이오사이언스,89140,Dec-12,3034373,,,
(주)넥스턴바이오사이언스,89140,Dec-13,-26977,,,
(주)넥스턴바이오사이언스,89140,Dec-14,-110068,,,
(주)넥스턴바이오사이언스,89140,Dec-15,-2803347,,,
(주)넥스턴바이오사이언스,89140,Dec-16,-40142429,,,
(주)넥스턴바이오사이언스,89140,Dec-17,13098148,,,
(주)넥스턴바이오사이언스,89140,Dec-18,5753906,,,
(주)넥스턴바이오사이언스,89140,Dec-19,-1653139,,,
(주)넥스트아이,137940,Dec-11,-11893782,,,
(주)넥스트아이,137940,Dec-12,-1653342,,-313974,
(주)넥스트아이,137940,Dec-13,-5755698,,-5753520,
(주)넥스트아이,137940,Dec-14,-5268720,,-4478733,
(주)넥스트아이,137940,Dec-15,-497042,,-1096650,
(주)넥스트아이,137940,Dec-16,-41285064,,-30892575,
(주)넥스트아이,137940,Dec-17,-25092717,,-16902030,
(주)넥스트아이,137940,Dec-18,14320499,,6090112,
(주)넥스트아이,137940,Dec-19,-1153709,,-18436224,
(주)넥스트엔터테인먼트월드,160550,Dec-13,-5430666,,-1764894,
(주)넥스트엔터테인먼트월드,160550,Dec-14,-2356823,,-1753200,
(주)넥스트엔터테인먼트월드,160550,Dec-15,-24095026,,-21045370,
(주)넥스트엔터테인먼트월드,160550,Dec-16,-30502557,,-26746376,
(주)넥스트엔터테인먼트월드,160550,Dec-17,-6086843,,-3213723,
(주)넥스트엔터테인먼트월드,160550,Dec-18,-11972464,,-16296295,
(주)넥스트엔터테인먼트월드,160550,Dec-19,-14716145,,-21916846,
(주)넥스틴,348210,Dec-14,,,,
(주)넥스틴,348210,Dec-15,,,,
(주)넥스틴,348210,Dec-16,,,,
(주)넥스틴,348210,Dec-17,,,,
(주)넥스틴,348210,Dec-18,-414416,,-415975,
(주)넥스틴,348210,Dec-19,-31004,,-54373,
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,11085145,,,
(주)넥슨게임즈,225570,Dec-18,-9819717,,,
(주)넥슨게임즈,225570,Dec-19,-25781157,,,
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,1429739,,2889163,
(주)넵튠,217270,Dec-17,-11879769,,-14061522,
(주)넵튠,217270,Dec-18,-50754721,,-42495591,
(주)넵튠,217270,Dec-19,-7779180,,3406931,
(주)노랑풍선,104620,Dec-11,,,,
(주)노랑풍선,104620,Dec-12,,,,
(주)노랑풍선,104620,Dec-13,,,,
(주)노랑풍선,104620,Dec-14,-4158530,,,
(주)노랑풍선,104620,Dec-15,-40256543,,,
(주)노랑풍선,104620,Dec-16,780752,,,
(주)노랑풍선,104620,Dec-17,-7031948,,,
(주)노랑풍선,104620,Dec-18,-4491850,,-3225551,
(주)노랑풍선,104620,Dec-19,-19064205,,-18830401,
(주)노루페인트,90350,Dec-11,-24491997,,-26257212,
(주)노루페인트,90350,Dec-12,-39088670,,-39662528,
(주)노루페인트,90350,Dec-13,-5609782,,-5671662,
(주)노루페인트,90350,Dec-14,-12440306,,-15648911,
(주)노루페인트,90350,Dec-15,-8548202,,-9199771,
(주)노루페인트,90350,Dec-16,-24385441,,-25836320,
(주)노루페인트,90350,Dec-17,-15907603,,-17234474,
(주)노루페인트,90350,Dec-18,-11707242,,-12383704,
(주)노루페인트,90350,Dec-19,-15833535,,-21620904,
(주)노루홀딩스,320,Dec-11,-659906,,-25569684,
(주)노루홀딩스,320,Dec-12,10263482,,-26703150,
(주)노루홀딩스,320,Dec-13,-6300371,,-13369087,
(주)노루홀딩스,320,Dec-14,-3437510,,-22439832,
(주)노루홀딩스,320,Dec-15,-14354649,,69774105,
(주)노루홀딩스,320,Dec-16,-27685822,,-62089439,
(주)노루홀딩스,320,Dec-17,-48090785,,5208644,
(주)노루홀딩스,320,Dec-18,-17552466,,-17566731,
(주)노루홀딩스,320,Dec-19,-22598864,,-41451353,
(주)노바렉스,194700,Dec-11,,,,
(주)노바렉스,194700,Dec-12,-294450,,,
(주)노바렉스,194700,Dec-13,-5012868,,,
(주)노바렉스,194700,Dec-14,-1880164,,,
(주)노바렉스,194700,Dec-15,-2265692,,,
(주)노바렉스,194700,Dec-16,-4369895,,-3946902,
(주)노바렉스,194700,Dec-17,-6473306,,-5287731,
(주)노바렉스,194700,Dec-18,-12635074,,-12223336,
(주)노바렉스,194700,Dec-19,-22665952,,-22402206,
(주)노바텍,285490,Dec-17,-12720791,,-5843597,
(주)노바텍,285490,Dec-18,-125260,,-6872462,
(주)노바텍,285490,Dec-19,-16879886,,-14230177,
(주)노블엠앤비,106520,Dec-11,-4522940,,-4850814,
(주)노블엠앤비,106520,Dec-12,-22521625,,-21835044,
(주)노블엠앤비,106520,Dec-13,-18965888,,-18402867,
(주)노블엠앤비,106520,Dec-14,-35453901,,-33652029,
(주)노블엠앤비,106520,Dec-15,-11512853,,-14694240,
(주)노블엠앤비,106520,Dec-16,-15774865,,-15349664,
(주)노블엠앤비,106520,Dec-17,-13638401,,-4738461,
(주)노블엠앤비,106520,Dec-18,-7991049,,-8660865,
(주)노블엠앤비,106520,Dec-19,-10496416,,-8346993,
(주)노터스,278650,Dec-16,-2116979,,-1428890,
(주)노터스,278650,Dec-17,-11318664,,-10043440,
(주)노터스,278650,Dec-18,-9533299,,-9532480,
(주)노터스,278650,Dec-19,-15766523,,-15847743,
(주)녹십자,6280,Dec-11,-23876457,,-38627282,
(주)녹십자,6280,Dec-12,-84721357,,-90349567,
(주)녹십자,6280,Dec-13,-60949177,,-70400848,
(주)녹십자,6280,Dec-14,-158018254,,-163415951,
(주)녹십자,6280,Dec-15,10642955,,7835338,
(주)녹십자,6280,Dec-16,-70515083,,-111085151,
(주)녹십자,6280,Dec-17,-17723631,,14826383,
(주)녹십자,6280,Dec-18,-66420441,,-86074867,
(주)녹십자,6280,Dec-19,-133336446,,-177910174,
(주)녹십자엠에스,142280,Dec-11,-1302844,,,
(주)녹십자엠에스,142280,Dec-12,-3461850,,,
(주)녹십자엠에스,142280,Dec-13,-5296371,,,
(주)녹십자엠에스,142280,Dec-14,-3528311,,,
(주)녹십자엠에스,142280,Dec-15,-8540100,,-7079669,
(주)녹십자엠에스,142280,Dec-16,-2522530,,-2886399,
(주)녹십자엠에스,142280,Dec-17,-205490,,-501716,
(주)녹십자엠에스,142280,Dec-18,-13798264,,-9899766,
(주)녹십자엠에스,142280,Dec-19,-22127115,,-22177703,
(주)녹십자웰빙,234690,Dec-16,313407,,,
(주)녹십자웰빙,234690,Dec-17,-4126560,,,
(주)녹십자웰빙,234690,Dec-18,-645813,,,
(주)녹십자웰빙,234690,Dec-19,-45436850,,,
(주)녹십자홀딩스,5250,Dec-11,-11935712,,-31601666,
(주)녹십자홀딩스,5250,Dec-12,238607701,,-68107015,
(주)녹십자홀딩스,5250,Dec-13,-53496704,,-92998574,
(주)녹십자홀딩스,5250,Dec-14,43014289,,-102861659,
(주)녹십자홀딩스,5250,Dec-15,-52186615,,-20058328,
(주)녹십자홀딩스,5250,Dec-16,-40194502,,-199548949,
(주)녹십자홀딩스,5250,Dec-17,-101029869,,-157277948,
(주)녹십자홀딩스,5250,Dec-18,-80059706,,-171699823,
(주)녹십자홀딩스,5250,Dec-19,-13102929,,-191063913,
(주)녹원씨엔아이,65560,Dec-11,4662746,,4669313,
(주)녹원씨엔아이,65560,Dec-12,-437407,,-644809,
(주)녹원씨엔아이,65560,Dec-13,-770465,,1125679,
(주)녹원씨엔아이,65560,Dec-14,-149617,,-263683,
(주)녹원씨엔아이,65560,Dec-15,-9785605,,-11114680,
(주)녹원씨엔아이,65560,Dec-16,-3749717,,-4821184,
(주)녹원씨엔아이,65560,Dec-17,-65556845,,-80903223,
(주)녹원씨엔아이,65560,Dec-18,-12547687,,-4311912,
(주)녹원씨엔아이,65560,Dec-19,-238043,,-4553036,
(주)농심,4370,Dec-11,-135649131,,-132688355,
(주)농심,4370,Dec-12,2197552,,-12734700,
(주)농심,4370,Dec-13,-94661246,,-83709220,
(주)농심,4370,Dec-14,-75829939,,-68242162,
(주)농심,4370,Dec-15,-103622958,,-167657609,
(주)농심,4370,Dec-16,-143694323,,-134504676,
(주)농심,4370,Dec-17,-57163012,,-79187476,
(주)농심,4370,Dec-18,-95778184,,-128870982,
(주)농심,4370,Dec-19,-137673095,,-30736185,
(주)농심홀딩스,72710,Dec-11,7220000,,372555,
(주)농심홀딩스,72710,Dec-12,-51109,,-16746806,
(주)농심홀딩스,72710,Dec-13,5750000,,-14722978,
(주)농심홀딩스,72710,Dec-14,-28641,,-30930113,
(주)농심홀딩스,72710,Dec-15,0,,-6120339,
(주)농심홀딩스,72710,Dec-16,-5106727,,-12471208,
(주)농심홀딩스,72710,Dec-17,6561255,,396458,
(주)농심홀딩스,72710,Dec-18,-5453226,,-10123157,
(주)농심홀딩스,72710,Dec-19,-4120203,,-11958079,
(주)누리플랜,69140,Dec-11,-1759770,,-1700681,
(주)누리플랜,69140,Dec-12,-10294667,,-10165739,
(주)누리플랜,69140,Dec-13,-325787,,-342958,
(주)누리플랜,69140,Dec-14,9053559,,,
(주)누리플랜,69140,Dec-15,2459410,,,
(주)누리플랜,69140,Dec-16,2005354,,,
(주)누리플랜,69140,Dec-17,-357987,,-222357,
(주)누리플랜,69140,Dec-18,-8232712,,-4899451,
(주)누리플랜,69140,Dec-19,-11943751,,-22827070,
(주)누리플렉스,40160,Dec-11,-15866184,,-24072857,
(주)누리플렉스,40160,Dec-12,-4201250,,-7290556,
(주)누리플렉스,40160,Dec-13,11551109,,6665846,
(주)누리플렉스,40160,Dec-14,417601,,-8091,
(주)누리플렉스,40160,Dec-15,-2322105,,-5614216,
(주)누리플렉스,40160,Dec-16,-8541587,,-8805595,
(주)누리플렉스,40160,Dec-17,-20513234,,-22774861,
(주)누리플렉스,40160,Dec-18,-1967392,,-6835863,
(주)누리플렉스,40160,Dec-19,-5718546,,-7955723,
(주)누보,332290,Dec-19,,,,
(주)뉴로스,126870,Dec-11,-1188635,,-657300,
(주)뉴로스,126870,Dec-12,-4644873,,-4662404,
(주)뉴로스,126870,Dec-13,-7603982,,-7490088,
(주)뉴로스,126870,Dec-14,1842276,,1924631,
(주)뉴로스,126870,Dec-15,-6554744,,-6561966,
(주)뉴로스,126870,Dec-16,-13662123,,-17337697,
(주)뉴로스,126870,Dec-17,-13512726,,-14749443,
(주)뉴로스,126870,Dec-18,-30256566,,-32236145,
(주)뉴로스,126870,Dec-19,3683015,,9930695,
(주)뉴보텍,60260,Dec-11,198704,,,
(주)뉴보텍,60260,Dec-12,42799,,,
(주)뉴보텍,60260,Dec-13,-1065325,,,
(주)뉴보텍,60260,Dec-14,-1561646,,,
(주)뉴보텍,60260,Dec-15,-1846833,,,
(주)뉴보텍,60260,Dec-16,-1293934,,,
(주)뉴보텍,60260,Dec-17,-2249226,,,
(주)뉴보텍,60260,Dec-18,-2417472,,,
(주)뉴보텍,60260,Dec-19,-11262303,,,
(주)뉴인텍,12340,Dec-11,-6610288,,-6623570,
(주)뉴인텍,12340,Dec-12,-5873733,,-2334928,
(주)뉴인텍,12340,Dec-13,-892052,,1959205,
(주)뉴인텍,12340,Dec-14,70140,,511872,
(주)뉴인텍,12340,Dec-15,-1702579,,-4027178,
(주)뉴인텍,12340,Dec-16,-2850983,,-2475096,
(주)뉴인텍,12340,Dec-17,-2846321,,-3122182,
(주)뉴인텍,12340,Dec-18,-4236997,,-2297156,
(주)뉴인텍,12340,Dec-19,-1626305,,-2883209,
(주)뉴트리,270870,Dec-17,-3018673,,-2589413,
(주)뉴트리,270870,Dec-18,-6723113,,-5918740,
(주)뉴트리,270870,Dec-19,-15336709,,-8669068,
(주)뉴파워프라즈마,144960,Dec-11,,,,
(주)뉴파워프라즈마,144960,Dec-12,,,,
(주)뉴파워프라즈마,144960,Dec-13,,,,
(주)뉴파워프라즈마,144960,Dec-14,2249874,,2659955,
(주)뉴파워프라즈마,144960,Dec-15,-11887013,,-11823345,
(주)뉴파워프라즈마,144960,Dec-16,-33992434,,-32943830,
(주)뉴파워프라즈마,144960,Dec-17,-29486105,,-29839328,
(주)뉴파워프라즈마,144960,Dec-18,687963,,2679248,
(주)뉴파워프라즈마,144960,Dec-19,-8021728,,-8211635,
(주)뉴프렉스,85670,Dec-11,-2484291,,-1938144,
(주)뉴프렉스,85670,Dec-12,-5851983,,-474784,
(주)뉴프렉스,85670,Dec-13,-9300115,,-9489927,
(주)뉴프렉스,85670,Dec-14,-6520581,,-7588715,
(주)뉴프렉스,85670,Dec-15,-5733070,,-6401740,
(주)뉴프렉스,85670,Dec-16,-7659193,,-7328108,
(주)뉴프렉스,85670,Dec-17,-13437315,,-14455185,
(주)뉴프렉스,85670,Dec-18,-12945485,,-26117598,
(주)뉴프렉스,85670,Dec-19,-1803261,,-15939501,
(주)다나와,119860,Dec-11,-13371265,,-12572209,
(주)다나와,119860,Dec-12,-15448837,,-15453620,
(주)다나와,119860,Dec-13,-4988740,,-3628088,
(주)다나와,119860,Dec-14,-8464610,,-6641846,
(주)다나와,119860,Dec-15,-2828141,,-1350715,
(주)다나와,119860,Dec-16,-4586693,,-5168616,
(주)다나와,119860,Dec-17,-2760257,,-490961,
(주)다나와,119860,Dec-18,-16668811,,-15160846,
(주)다나와,119860,Dec-19,-14375725,,-14460578,
(주)다날,64260,Dec-11,-4326818,,36784,
(주)다날,64260,Dec-12,-15091137,,-10292194,
(주)다날,64260,Dec-13,-10483114,,-8342816,
(주)다날,64260,Dec-14,3992378,,-4502329,
(주)다날,64260,Dec-15,-12880252,,-15265366,
(주)다날,64260,Dec-16,-39884438,,-33875092,
(주)다날,64260,Dec-17,1517971,,12151201,
(주)다날,64260,Dec-18,-26841545,,-18190948,
(주)다날,64260,Dec-19,-11667274,,-3252637,
