회사명,거래소코드,회계년도,매입채무(IFRS)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),장기매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),장기매출채권(IFRS연결)(천원)
(주)금화피에스시,036190,2013/12,1267570,1298479,25806922,0,28066894,0
(주)금화피에스시,036190,2014/12,1657800,3797811,33145050,0,37419481,0
(주)금화피에스시,036190,2015/12,4965044,6898513,43283618,0,48002480,0
(주)금화피에스시,036190,2016/12,1618413,3780477,42010074,0,46851396,0
(주)금화피에스시,036190,2017/12,1099963,2645224,21773380,0,24854964,0
(주)금화피에스시,036190,2018/12,1560106,2803078,19585043,0,23260207,0
(주)금화피에스시,036190,2019/12,1484754,2789668,19981034,0,24935013,0
(주)기가레인,049080,2013/12,6769170,6817425,17997491,0,18300210,0
(주)기가레인,049080,2014/12,2374495,2330559,9852914,0,9679752,0
(주)기가레인,049080,2015/12,3558157,3343295,15856396,0,15742686,36540
(주)기가레인,049080,2016/12,8721409,9746198,18790894,0,16957317,0
(주)기가레인,049080,2017/12,7430901,8641414,15486228,0,15728147,0
(주)기가레인,049080,2018/12,16847353,17417283,40544167,0,40616751,0
(주)기가레인,049080,2019/12,8010905,7445667,25816185,0,22633745,0
(주)기산텔레콤,035460,2011/12,8132593,12252384,9504067,0,17138518,0
(주)기산텔레콤,035460,2012/12,3193987,6101795,7206650,0,13177653,0
(주)기산텔레콤,035460,2013/12,12453803,16168788,22783909,0,34251345,0
(주)기산텔레콤,035460,2014/12,9216888,15434710,13473931,0,24687607,0
(주)기산텔레콤,035460,2015/12,9852117,13126493,10691440,0,22503622,0
(주)기산텔레콤,035460,2016/12,5948948,9167075,8942303,0,25717268,0
(주)기산텔레콤,035460,2017/12,5839010,0,1842663,0,16918592,0
(주)기산텔레콤,035460,2018/12,2071958,5733408,2412416,0,13639826,0
(주)기산텔레콤,035460,2019/12,1943020,5234405,936740,0,11128178,0
(주)까뮤이앤씨,013700,2011/12,29736224,,14443866,33879,,
(주)까뮤이앤씨,013700,2012/12,12960940,,2516598,31395,,
(주)까뮤이앤씨,013700,2013/12,10483814,,3334035,28290,,
(주)까뮤이앤씨,013700,2014/12,25686269,,541476,25185,,
(주)까뮤이앤씨,013700,2015/12,20961185,,1317982,25185,,
(주)까뮤이앤씨,013700,2016/12,27311849,,811635,22080,,
(주)까뮤이앤씨,013700,2017/12,25035486,,5104110,1511,,
(주)까뮤이앤씨,013700,2018/12,26777840,,70706,0,,
(주)까뮤이앤씨,013700,2019/12,19563920,,2863669,0,,
(주)까스텔바작,308100,2019/12,1729345,1729345,4096242,0,4200921,0
(주)나노,187790,2014/12,,,,,,
(주)나노,187790,2015/12,714808,11412694,5320374,0,22458935,0
(주)나노,187790,2016/12,1253183,5612657,4604851,0,14369863,0
(주)나노,187790,2017/12,449659,6878542,7887405,0,13866363,0
(주)나노,187790,2018/12,1848015,12861535,3942916,0,13702731,0
(주)나노,187790,2019/12,2334663,6164411,5259821,0,13618852,0
(주)나노브릭,286750,2019/12,254159,254159,3301744,0,3301745,0
(주)나노신소재,121600,2011/12,93469,93469,7078291,0,7078291,0
(주)나노신소재,121600,2012/12,137496,137496,3284301,0,3284301,0
(주)나노신소재,121600,2013/12,267583,267583,6889411,0,6889519,0
(주)나노신소재,121600,2014/12,141269,141269,8100134,0,8100134,0
(주)나노신소재,121600,2015/12,334142,334142,11234820,0,11234820,0
(주)나노신소재,121600,2016/12,175186,175186,10376457,0,10376457,0
(주)나노신소재,121600,2017/12,311888,311888,11515655,0,11515655,0
(주)나노신소재,121600,2018/12,640049,640049,12579883,0,12579883,0
(주)나노신소재,121600,2019/12,491573,491573,9035018,0,9035018,0
(주)나노엔텍,039860,2011/12,1420962,1420962,5707345,0,5720087,0
(주)나노엔텍,039860,2012/12,1265115,1265115,5404410,0,5278346,0
(주)나노엔텍,039860,2013/12,1302230,1302230,6056745,0,5840994,0
(주)나노엔텍,039860,2014/12,1964935,1964935,11019580,0,7529277,0
(주)나노엔텍,039860,2015/12,1365904,2236429,15166620,0,13308634,0
(주)나노엔텍,039860,2016/12,1589484,1589484,15165304,0,10629011,0
(주)나노엔텍,039860,2017/12,1147102,1147102,13765175,0,10288554,0
(주)나노엔텍,039860,2018/12,1094806,1094806,16944454,0,13277150,0
(주)나노엔텍,039860,2019/12,788115,788115,17419781,0,12658933,0
(주)나무가,190510,2015/12,59346255,70091263,84777325,0,42483627,0
(주)나무가,190510,2016/12,27737721,51593349,31536418,0,20930031,0
(주)나무가,190510,2017/12,36932431,45357032,53430017,0,23945155,0
(주)나무가,190510,2018/12,34025892,38959518,32852541,0,21316860,0
(주)나무가,190510,2019/12,78566450,86859929,77661736,0,35791270,0
(주)나스미디어,089600,2013/12,35823567,,9688502,0,,
(주)나스미디어,089600,2014/12,28422868,,9647519,0,,
(주)나스미디어,089600,2015/12,60847751,,15290772,0,,
(주)나스미디어,089600,2016/12,80148597,122237544,22510599,0,32461547,0
(주)나스미디어,089600,2017/12,101707743,141651573,29299834,0,41552330,0
(주)나스미디어,089600,2018/12,88209413,122380313,21307115,0,29817573,0
(주)나스미디어,089600,2019/12,123762156,157928810,24632800,0,33851052,0
(주)나이벡,138610,2011/12,120588,,692752,0,,
(주)나이벡,138610,2012/12,103296,,714592,0,,
(주)나이벡,138610,2013/12,207968,,836659,0,,
(주)나이벡,138610,2014/12,25349,,597313,0,,
(주)나이벡,138610,2015/12,221356,,2361562,0,,
(주)나이벡,138610,2016/12,165507,,2003470,0,,
(주)나이벡,138610,2017/12,135088,,1851231,0,,
(주)나이벡,138610,2018/12,121746,,1904579,0,,
(주)나이벡,138610,2019/12,235303,,3094141,0,,
(주)나이스디앤비,130580,2011/12,0,,1196024,0,,
(주)나이스디앤비,130580,2012/12,0,,1070380,0,,
(주)나이스디앤비,130580,2013/12,0,,1223763,0,,
(주)나이스디앤비,130580,2014/12,0,,1856524,0,,
(주)나이스디앤비,130580,2015/12,0,11418,1627695,0,3014521,0
(주)나이스디앤비,130580,2016/12,0,190,1490632,0,2674712,0
(주)나이스디앤비,130580,2017/12,0,88,3674577,0,4690717,0
(주)나이스디앤비,130580,2018/12,0,0,4499944,0,5504818,0
(주)나이스디앤비,130580,2019/12,0,0,6996718,0,10380520,0
(주)나이스홀딩스,034310,2011/12,0,0,1614776,0,21564029,19702
(주)나이스홀딩스,034310,2012/12,0,52028,1589428,0,24458313,1517383
(주)나이스홀딩스,034310,2013/12,1311,16674314,1632711,0,82083408,920177
(주)나이스홀딩스,034310,2014/12,0,33123874,1431056,0,122358937,908796
(주)나이스홀딩스,034310,2015/12,0,27850518,1842600,0,114049331,791208
(주)나이스홀딩스,034310,2016/12,0,29639918,1368545,0,132549169,764850
(주)나이스홀딩스,034310,2017/12,0,44863387,2295850,0,133629111,1529876
(주)나이스홀딩스,034310,2018/12,0,57783922,1701837,0,182811106,1532367
(주)나이스홀딩스,034310,2019/12,0,67421827,2364411,0,209321239,1560155
(주)나인테크,267320,2017/12,,,,,,
(주)나인테크,267320,2018/12,,,,,,
(주)나인테크,267320,2019/12,,,,,,
(주)남선알미늄,008350,2011/12,40973526,40973526,78676599,0,78676599,0
(주)남선알미늄,008350,2012/12,31114584,,83899753,0,,
(주)남선알미늄,008350,2013/12,34287404,,97900550,236932,,
(주)남선알미늄,008350,2014/12,26046023,,90117768,171117,,
(주)남선알미늄,008350,2015/12,24268776,,90049760,93612,,
(주)남선알미늄,008350,2016/12,30864917,,87669269,60395,,
(주)남선알미늄,008350,2017/12,27713865,,85668947,60395,,
(주)남선알미늄,008350,2018/12,28016630,28016630,75018933,60395,75018933,60395
(주)남선알미늄,008350,2019/12,23754074,23754074,60019467,60395,60019467,60395
(주)남성,004270,2011/12,5541964,6012909,55898652,0,23529777,0
(주)남성,004270,2012/12,8450000,8993516,51772899,0,20831379,0
(주)남성,004270,2013/12,18293114,18499816,43349740,0,12096790,0
(주)남성,004270,2014/12,10551315,11020128,47548514,0,6451536,0
(주)남성,004270,2015/12,8793646,9602900,55492330,0,10137553,0
(주)남성,004270,2016/12,16922466,17705952,65363925,0,10115667,0
(주)남성,004270,2017/12,17410371,17837835,51711009,0,8650112,0
(주)남성,004270,2018/12,17242491,17569675,54205958,0,10448232,0
(주)남성,004270,2019/12,12934732,13704204,55448557,0,8173556,0
(주)내츄럴엔도텍,168330,2013/12,9741596,,6886000,0,,
(주)내츄럴엔도텍,168330,2014/12,9585701,,9521107,0,,
(주)내츄럴엔도텍,168330,2015/12,11041168,11041168,5257686,0,5257686,0
(주)내츄럴엔도텍,168330,2016/12,1455827,1455827,3447096,0,3447096,0
(주)내츄럴엔도텍,168330,2017/12,2047803,1845593,3163008,0,3163008,0
(주)내츄럴엔도텍,168330,2018/12,827335,827335,2553549,0,2553549,0
(주)내츄럴엔도텍,168330,2019/12,439739,518299,1818076,0,1808132,0
(주)네오리진,094860,2011/12,1012839,1349159,6983801,0,9345277,0
(주)네오리진,094860,2012/12,4179573,,10227323,0,,
(주)네오리진,094860,2013/12,8569246,,11213694,0,,
(주)네오리진,094860,2014/12,10631154,,10313298,0,,
(주)네오리진,094860,2015/12,1013267,,2019070,0,,
(주)네오리진,094860,2016/12,958053,,2755162,0,,
(주)네오리진,094860,2017/12,779660,779660,3261444,0,3291511,0
(주)네오리진,094860,2018/12,997692,,2877115,0,,
(주)네오리진,094860,2019/12,648602,,2677616,0,,
(주)네오셈,253590,2018/12,,,,,,
(주)네오셈,253590,2019/12,2835730,2872659,10282337,0,8277509,0
(주)네오오토,212560,2015/12,7962267,,7250873,0,,
(주)네오오토,212560,2016/12,7259646,,9336240,0,,
(주)네오오토,212560,2017/12,10064316,,13870104,0,,
(주)네오오토,212560,2018/12,13160277,,12877539,0,,
(주)네오오토,212560,2019/12,13262029,,15308660,0,,
(주)네오위즈,095660,2011/12,67837226,73033020,107736177,0,124002101,0
(주)네오위즈,095660,2012/12,71144980,74016108,109448009,0,122481766,0
(주)네오위즈,095660,2013/12,7077190,9864282,34379823,0,45194089,0
(주)네오위즈,095660,2014/12,5864569,8322163,22446400,0,34717847,0
(주)네오위즈,095660,2015/12,5027576,9812039,21724922,0,33451287,0
(주)네오위즈,095660,2016/12,3341247,9142441,8821866,0,22386197,0
(주)네오위즈,095660,2017/12,4129451,7550642,11169085,0,22695172,0
(주)네오위즈,095660,2018/12,7357774,9031532,14469922,0,25856552,0
(주)네오위즈,095660,2019/12,7799817,8473000,18086221,0,26932409,0
(주)네오위즈홀딩스,042420,2011/12,993690,82888626,2260436,0,132022830,0
(주)네오위즈홀딩스,042420,2012/12,430109,82445677,2213413,0,130466438,0
(주)네오위즈홀딩스,042420,2013/12,0,17475197,276212,0,53154980,0
(주)네오위즈홀딩스,042420,2014/12,0,14302669,171432,0,42046922,0
(주)네오위즈홀딩스,042420,2015/12,0,9944861,131193,0,35170931,0
(주)네오위즈홀딩스,042420,2016/12,0,9217415,131874,0,24214983,0
(주)네오위즈홀딩스,042420,2017/12,0,7638977,151950,0,24677190,0
(주)네오위즈홀딩스,042420,2018/12,0,9113064,202654,0,25934722,0
(주)네오위즈홀딩스,042420,2019/12,0,8473000,0,0,0,0
(주)네오크레마,311390,2019/12,876865,1071251,2577881,0,3774520,0
(주)네오티스,085910,2011/12,2274089,,10040808,0,,
(주)네오티스,085910,2012/12,2829345,,9750781,0,,
(주)네오티스,085910,2013/12,2651026,2079990,9791371,0,9791371,0
(주)네오티스,085910,2014/12,2755543,2034420,9122596,0,9408050,0
(주)네오티스,085910,2015/12,3948306,3033581,9246908,0,9246908,0
(주)네오티스,085910,2016/12,3269857,2915491,14123170,0,14123170,0
(주)네오티스,085910,2017/12,4629928,3482201,14248758,0,14248758,0
(주)네오티스,085910,2018/12,3569032,3006128,14707913,0,14707913,0
(주)네오티스,085910,2019/12,3566753,2701476,14737620,0,14653075,0
(주)네오팜,092730,2011/12,637807,,3498231,0,,
(주)네오팜,092730,2012/12,700190,,3581922,0,,
(주)네오팜,092730,2013/12,789260,,4158591,0,,
(주)네오팜,092730,2014/12,1029969,,3773139,0,,
(주)네오팜,092730,2015/12,2065380,,4950182,0,,
(주)네오팜,092730,2016/12,2262835,2262835,4770551,0,4718165,0
(주)네오팜,092730,2017/12,2760340,2760025,7421970,0,7308842,0
(주)네오팜,092730,2018/12,3462802,3462283,9248812,0,8919219,0
(주)네오팜,092730,2019/12,3333281,3173662,10766889,0,9113966,0
(주)네오펙트,290660,2018/12,119411,124477,6380558,0,4336047,0
(주)네오펙트,290660,2019/12,17771,363636,2382388,5628881,5225297,0
(주)네온테크,306620,2018/12,,,,,,
(주)네온테크,306620,2019/12,,,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,4149705,,11379348,80333,,
(주)네이블커뮤니케이션즈,153460,2013/12,1894945,,7168697,0,,
(주)네이블커뮤니케이션즈,153460,2014/12,2120591,2094712,9224568,0,9226708,0
(주)네이블커뮤니케이션즈,153460,2015/12,2307178,,11107698,0,,
(주)네이블커뮤니케이션즈,153460,2016/12,2659545,,4267843,0,,
(주)네이블커뮤니케이션즈,153460,2017/12,1762292,,2953496,0,,
(주)네이블커뮤니케이션즈,153460,2018/12,540835,,1131692,0,,
(주)네이블커뮤니케이션즈,153460,2019/12,609515,,1679761,0,,
(주)네이처셀,007390,2011/12,2854429,,3494383,0,,
(주)네이처셀,007390,2012/12,2558128,,3860823,0,,
(주)네이처셀,007390,2013/12,1063124,,3895867,0,,
(주)네이처셀,007390,2014/12,1627606,,3719780,0,,
(주)네이처셀,007390,2015/12,1586725,,4708462,0,,
(주)네이처셀,007390,2016/12,1407039,,4365764,0,,
(주)네이처셀,007390,2017/12,1059072,,4098893,0,,
(주)네이처셀,007390,2018/12,1209221,,3685413,0,,
(주)네이처셀,007390,2019/12,318650,,3555112,0,,
(주)네패스,033640,2011/12,14451762,20961021,36380249,13657,45978329,13656
(주)네패스,033640,2012/12,14997878,17074295,45190527,581,50099152,581
(주)네패스,033640,2013/12,11832339,23412738,36459266,0,44883329,10735
(주)네패스,033640,2014/12,11137445,17659653,35729983,0,43160758,0
(주)네패스,033640,2015/12,14801382,19258614,36614285,0,40461550,0
(주)네패스,033640,2016/12,13956897,14548168,34923192,0,37771085,0
(주)네패스,033640,2017/12,12783660,12952521,28673738,0,30712356,0
(주)네패스,033640,2018/12,13728985,14260957,32794987,0,34324047,0
(주)네패스,033640,2019/12,20062739,15124180,44701448,0,46997918,0
(주)넥센,005720,2011/12,11118479,12242845,54155624,0,48075994,0
(주)넥센,005720,2012/12,12059718,20151207,47134666,0,49789177,0
(주)넥센,005720,2013/12,13012143,22073656,39047197,0,51074558,0
(주)넥센,005720,2014/12,10130500,12181161,35649477,0,43602506,0
(주)넥센,005720,2015/12,7883292,8949405,32726629,0,42620494,0
(주)넥센,005720,2016/12,8059789,8947861,33165195,0,45994479,0
(주)넥센,005720,2017/12,20952805,22168815,51068233,0,61695271,0
(주)넥센,005720,2018/12,21154165,143323133,50272434,0,425133659,2242156
(주)넥센,005720,2019/12,18708669,130168349,51241644,0,399146823,38637
(주)넥스턴바이오사이언스,089140,2011/12,2714852,,6697922,0,,
(주)넥스턴바이오사이언스,089140,2012/12,2470644,,3005524,0,,
(주)넥스턴바이오사이언스,089140,2013/12,1846613,,7255894,0,,
(주)넥스턴바이오사이언스,089140,2014/12,2084189,,3811964,0,,
(주)넥스턴바이오사이언스,089140,2015/12,1560127,,2560864,0,,
(주)넥스턴바이오사이언스,089140,2016/12,1818026,,9750228,0,,
(주)넥스턴바이오사이언스,089140,2017/12,1136111,,7791970,0,,
(주)넥스턴바이오사이언스,089140,2018/12,3300259,,6442830,0,,
(주)넥스턴바이오사이언스,089140,2019/12,2907606,,7267724,0,,
(주)넥스트아이,137940,2011/12,753934,,983080,0,,
(주)넥스트아이,137940,2012/12,2193409,2641656,4081275,0,4224260,0
(주)넥스트아이,137940,2013/12,1188310,1331430,2353144,0,2664406,0
(주)넥스트아이,137940,2014/12,2814214,2937507,6069691,0,6158898,0
(주)넥스트아이,137940,2015/12,2993483,3296141,7010466,0,8036879,0
(주)넥스트아이,137940,2016/12,2564700,6639956,5967337,0,10992834,0
(주)넥스트아이,137940,2017/12,1748404,5766077,3824741,0,10610940,0
(주)넥스트아이,137940,2018/12,1008684,6318430,5022478,0,17234566,0
(주)넥스트아이,137940,2019/12,1769950,8777124,7031517,0,22336185,0
(주)넥스트엔터테인먼트월드,160550,2014/12,1145518,1364666,5687948,0,5690843,0
(주)넥스트엔터테인먼트월드,160550,2015/12,2166646,2540411,12056801,0,11208481,0
(주)넥스트엔터테인먼트월드,160550,2016/12,4770204,5945385,27218724,0,27445851,0
(주)넥스트엔터테인먼트월드,160550,2017/12,2192974,10857167,23991754,0,29954010,0
(주)넥스트엔터테인먼트월드,160550,2018/12,3308530,11704199,19687995,0,21798466,0
(주)넥스트엔터테인먼트월드,160550,2019/12,4381942,17837349,16912465,0,31069621,1304294
(주)넥슨게임즈,225570,2015/12,,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,,
(주)넥슨게임즈,225570,2017/12,0,,2231297,0,,
(주)넥슨게임즈,225570,2018/12,0,,1400868,0,,
(주)넥슨게임즈,225570,2019/12,0,,11129189,0,,
(주)넵튠,217270,2015/12,,,,,,
(주)넵튠,217270,2016/12,0,0,1162901,0,2277830,0
(주)넵튠,217270,2017/12,0,0,1076378,0,2277674,0
(주)넵튠,217270,2018/12,0,0,1042913,0,2088678,0
(주)넵튠,217270,2019/12,0,0,1146817,0,2036397,0
(주)노랑풍선,104620,2019/12,0,0,14945281,0,14963531,0
(주)노루페인트,090350,2011/12,71356731,75425714,110008370,0,115553174,0
(주)노루페인트,090350,2012/12,63282814,67235744,112635863,0,119328422,0
(주)노루페인트,090350,2013/12,70964746,75958504,123811719,0,134274658,0
(주)노루페인트,090350,2014/12,70026418,73967184,132441646,0,141260167,0
(주)노루페인트,090350,2015/12,75498014,79298189,131546482,0,140776421,0
(주)노루페인트,090350,2016/12,79810209,83824807,138266009,0,148692810,0
(주)노루페인트,090350,2017/12,88786819,96080217,134942072,0,150610688,0
(주)노루페인트,090350,2018/12,91353846,97684671,140855318,0,159336523,0
(주)노루페인트,090350,2019/12,94486005,101268396,135488634,0,148563649,0
(주)노루홀딩스,000320,2011/12,0,69536844,0,0,129358033,0
(주)노루홀딩스,000320,2012/12,0,81183667,0,0,147354137,0
(주)노루홀딩스,000320,2013/12,0,93085779,0,0,170244654,0
(주)노루홀딩스,000320,2014/12,0,95205058,0,0,189915912,0
(주)노루홀딩스,000320,2015/12,0,104118858,0,0,204287873,0
(주)노루홀딩스,000320,2016/12,0,113132441,0,0,205891867,0
(주)노루홀딩스,000320,2017/12,0,117341353,0,0,190948412,0
(주)노루홀딩스,000320,2018/12,0,122201385,0,0,202794812,0
(주)노루홀딩스,000320,2019/12,0,120971339,0,0,193696013,0
(주)노바렉스,194700,2018/12,14739006,14739006,14503658,0,14503658,0
(주)노바렉스,194700,2019/12,20701704,20701704,24337495,0,24347544,0
(주)노바텍,285490,2018/12,153413,645241,976080,0,976080,0
(주)노바텍,285490,2019/12,924825,1991487,1969693,0,3892956,0
(주)노블엠앤비,106520,2012/12,14013107,14040246,25244825,0,25664682,0
(주)노블엠앤비,106520,2013/12,17067821,16994554,24176040,0,24509122,0
